# Code RED source/decompiled export
# Source: research/blackwater_wsi_gringo_correlation_outputs/wsi_sector_context.csv
# SHA1: d536277a3fb1e1d696e18a8821bc58a734a9218f

sector_offset,sector_offset_hex,sector_name,sector_scope,scoped_name_hash,scoped_name_resolved,sector_name_hash,sector_name_resolved,bound_min,bound_max,flags,disabled_flag_guess,resident_status,district,ref_count,props_offset,props_count,doors_attributes_offset,doors_attributes_count,children_offset,children_count,child_ptrs_offset,child_ptrs_count,drawable_instances_offset,drawable_instances_count,drawable_instances2_offset,drawable_instances2_count,occluders_offset,occluders_count,locators_offset,locators_count,wsi_source,decoded_sha1
1617920,0x0018B000,blk_theatre_int_Props01x,blackwater,0x3EC4B1F5,,0x9EEEB873,,"[698.047363, 78.772964, 1279.627075, 16.317894]","[722.331177, 87.523499, 1299.597534, 4.375267]",0x00000008,False,85,0,205,1183744,46,2462036,0,,0,,0,1708704,1,,0,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1618400,0x0018B1E0,blk_sidewalk06Props01x,blackwater,0x3EC4B1F5,,0xAD9D3AB5,,"[665.031433, 78.234634, 1174.634521, 72.679649]","[784.685425, 87.472672, 1256.652222, 4.619019]",0x00000005,False,85,0,205,1355248,11,2462688,0,,0,,0,843776,25,713152,53,,0,,33728,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1618880,0x0018B3C0,blackwater04,blackwater,0x3EC4B1F5,,0x94E4AD46,,"[792.936523, 61.159431, 1223.7052, 78.991264]","[860.775757, 87.027679, 1364.016113, 12.934124]",0x00000008,False,85,0,205,,0,2462284,0,,0,2359168,4,,0,,0,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1619360,0x0018B5A0,blk_swTrainstation_south01x,blackwater,0x3EC4B1F5,,0x06185CD3,,"[669.632324, 77.659828, 1269.952271, 27.625973]","[681.074829, 78.482384, 1324.000122, 0.411278]",0x00000007,False,85,0,205,,0,2462136,0,,0,,0,1698880,1,1682528,2,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1619840,0x0018B780,blk_cafe01Props01x,blackwater,0x3EC4B1F5,,0x9C87F7B8,,"[762.128662, 78.30555, 1345.114136, 10.734124]","[779.835999, 85.959473, 1354.535034, 3.826962]",0x00000007,False,85,0,205,1264272,28,2462524,0,,0,,0,1216512,9,1114112,17,,0,,28416,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1620320,0x0018B960,blk_slumHouse02x,blackwater,0x3EC4B1F5,,0x91785044,,"[657.001099, 79.114769, 1415.258179, 8.404479]","[666.8573, 87.901863, 1425.659302, 4.393547]",0x00000007,False,85,0,205,,0,2462536,0,,0,,0,1693664,1,1364832,6,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1620800,0x0018BB40,blk_gunshop_int_01x,blackwater,0x3EC4B1F5,,0xFDB258D8,,"[769.802612, 78.668457, 1315.2323, 5.827446]","[778.609009, 83.517426, 1321.129028, 2.424484]",0x00000007,False,2147483733,0,205,,0,2462248,0,,0,,0,1641088,2,1435760,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1621280,0x0018BD20,blk_tailor01_int_Props01x,blackwater,0x3EC4B1F5,,0xCEB1A84B,,"[765.863586, 78.614365, 1289.89502, 7.315837]","[778.319214, 82.401573, 1296.573364, 1.893604]",0x0000000F,False,85,0,205,1142784,48,2462244,0,,0,,0,157792,27,762144,50,,0,,8000,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1622016,0x0018C000,blk_swInn_west01x,blackwater,0x3EC4B1F5,,0xD086AC52,,"[691.478882, 78.247398, 1391.853027, 19.599705]","[729.800415, 78.667503, 1400.091797, 0.210052]",0x00000007,False,85,0,205,,0,2462296,0,,0,,0,1705504,1,1684032,2,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1622496,0x0018C1E0,blk_generalBuilding11Props01x,blackwater,0x3EC4B1F5,,0xD3597D32,,"[765.290955, 78.555916, 1357.332764, 8.022738]","[780.220825, 82.305061, 1361.860474, 1.874573]",0x00000005,False,85,0,205,1663984,7,2462132,0,,0,,0,1700288,1,1719440,1,,0,,21248,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1622976,0x0018C3C0,blk_docks02Props01x,blackwater,0x3EC4B1F5,,0xC72654A7,,"[795.531555, 62.43996, 1268.414551, 51.932785]","[827.840088, 87.027679, 1364.016113, 12.293859]",0x00000007,False,85,0,205,1658880,8,2462372,0,,0,,0,876544,23,681248,47,,0,,12816,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1623456,0x0018C5A0,blk_hardwareStore01Props01x,blackwater,0x3EC4B1F5,,0xDE5595F4,,"[762.660461, 77.987411, 1304.06897, 10.889572]","[779.788757, 87.976463, 1313.078491, 4.504761]",0x00000005,False,85,0,205,1470464,14,2462392,0,,0,,0,1469056,3,1643808,3,,0,,26256,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1624896,0x0018CB40,blk_sidewalk05Props01x,blackwater,0x3EC4B1F5,,0x6AED2C88,,"[689.166687, 78.019653, 1257.591431, 50.743252]","[741.06488, 87.441071, 1344.293945, 4.710709]",0x00000005,False,85,0,205,1492096,12,2462568,0,,0,,0,1044480,14,966656,32,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1625376,0x0018CD20,blk_cemetary01Props01x,blackwater,0x3EC4B1F5,,0x82C21AF3,,"[472.56546, 86.498199, 1188.36853, 58.446365]","[583.017029, 100.78138, 1223.869995, 7.14159]",0x00000007,False,85,0,205,1412096,16,2462744,0,,0,,0,737280,38,573440,76,,0,,49152,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1626112,0x0018D000,blk_bank_int_02x,blackwater,0x3EC4B1F5,,0x63DF6171,,"[678.39679, 83.488106, 1225.93042, 11.855315]","[693.494934, 87.53109, 1243.76001, 2.021492]",0x00000007,False,85,0,205,,0,2462064,0,,0,,0,1635264,2,1645104,3,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1626592,0x0018D1E0,blk_blacksmith01x,blackwater,0x3EC4B1F5,,0xFF26BDA6,,"[667.039307, 77.773621, 1389.817871, 9.426836]","[680.862915, 83.821167, 1401.122559, 3.023773]",0x00000007,False,85,0,205,,0,2462336,0,,0,,0,1704384,1,1437696,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1627072,0x0018D3C0,blk_hotel01x,blackwater,0x3EC4B1F5,,0x410C14F8,,"[743.960327, 77.693649, 1260.526733, 15.270883]","[765.165894, 93.085312, 1276.21814, 7.695831]",0x00000007,False,85,0,205,1404832,2,1850808,15,,0,,0,1696640,1,1389408,6,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1628032,0x0018D780,blk_doctorsOffice_int_01x,blackwater,0x3EC4B1F5,,0x3651EAB4,,"[717.641479, 78.394135, 1360.990479, 5.949421]","[726.423096, 82.86087, 1367.662354, 2.233368]",0x00000007,False,2147483733,0,205,,0,2462556,0,,0,,0,1637952,2,1678144,2,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1628512,0x0018D960,blk_ferry01Props01x,blackwater,0x3EC4B1F5,,0x8EC4912F,,"[800.542053, 79.507088, 1231.026611, 12.121819]","[814.171997, 88.971069, 1248.701782, 4.731991]",0x00000007,False,85,0,205,1267008,28,2462228,0,,0,,0,1179648,10,1249280,12,,0,,9056,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1628992,0x0018DB40,blk_swCafe_north01x,blackwater,0x3EC4B1F5,,0xCCE455B9,,"[740.922241, 78.152588, 1340.75, 23.964607]","[753.865601, 80.971741, 1386.812256, 1.409576]",0x00000007,False,85,0,205,,0,2462480,0,,0,,0,1601280,1,1678432,2,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1629472,0x0018DD20,blk_gunshop_int_shade_01x,blackwater,0x3EC4B1F5,,0x2BE2964C,,"[778.380554, 79.107605, 1315.653809, 2.737943]","[778.487488, 81.13176, 1320.740723, 0.053467]",0x00000001,False,2147483733,0,205,,0,2462448,0,,0,,0,1605376,1,,0,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1630208,0x0018E000,blk_slumHouse05Props01x,blackwater,0x3EC4B1F5,,0x93E43A8D,,"[737.282166, 78.214134, 1404.343018, 13.012516]","[758.039185, 82.678818, 1419.393433, 2.232342]",0x00000007,False,85,0,205,1212416,43,1851872,15,,0,,0,1467712,3,1369792,6,,0,,58064,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1630688,0x0018E1E0,blk_hotel_int_01x,blackwater,0x3EC4B1F5,,0x0311DCFB,,"[744.799072, 78.177834, 1261.932617, 12.812831]","[763.494812, 91.000633, 1273.87915, 5.973267]",0x00000007,False,2147483733,0,205,,0,2462340,0,,0,,0,1202288,8,1240512,4,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1631168,0x0018E3C0,blk_generalBuilding03x,blackwater,0x3EC4B1F5,,0x39D4331E,,"[742.873169, 78.256851, 1309.114502, 11.550995]","[760.551147, 89.287216, 1319.090576, 4.988037]",0x00000007,False,85,0,205,,0,2462452,0,,0,,0,1609472,1,1452144,5,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1631648,0x0018E5A0,blk_generalBuilding08x,blackwater,0x3EC4B1F5,,0x1B32E2CC,,"[694.415771, 78.311768, 1360.650146, 8.842973]","[708.462402, 85.241791, 1368.863525, 3.465012]",0x00000007,False,85,0,205,,0,2462192,0,,0,,0,1692096,1,1648320,3,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1632128,0x0018E780,blk_residence11Props01x,blackwater,0x3EC4B1F5,,0x96A596B9,,"[572.874939, 68.154213, 1298.074585, 47.1003]","[642.426208, 87.23925, 1358.672729, 9.542519]",0x0000000F,False,85,0,205,1647024,9,2462640,0,,0,,0,442368,64,294912,130,,0,,47984,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1632608,0x0018E960,blk_generalBuilding18Props01x,blackwater,0x3EC4B1F5,,0x73565344,,"[694.21698, 72.449409, 1270.074463, 9.167298]","[709.171936, 81.497169, 1275.610229, 2.767883]",0x0000000D,False,85,0,205,1710880,4,2462544,0,,0,,0,1639744,2,1493824,4,,0,,46832,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1633088,0x0018EB40,blk_trainstation01x,blackwater,0x3EC4B1F5,,0x1DE31C04,,"[653.557861, 77.394287, 1279.183228, 36.743961]","[677.897705, 92.483078, 1346.861694, 7.544395]",0x00000007,False,85,0,205,,0,2462504,0,,0,,0,1588992,1,1294336,8,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1633568,0x0018ED20,blackwater04a,blackwater,0x3EC4B1F5,,0x55F4665C,,"[800.542053, 79.507088, 1231.026611, 12.524716]","[815.474243, 88.971069, 1248.773071, 4.731991]",0x00000008,False,85,0,205,,0,2462508,0,,0,2358912,2,,0,,0,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
1634304,0x0018F000,blk_bank01x,blackwater,0x3EC4B1F5,,0x4B8FAB27,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0x00000007,False,85,0,205,,0,2462016,0,,0,,0,1695008,1,1495616,4,,0,,0,/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,b573a802ce71fba9facdb3cf7a9639e99e276754
