# Code RED source/decompiled export
# Source: research/blackwater_wsi_gringo_correlation_outputs/wgd_keyword_components.csv
# SHA1: 7b9b0b7b4c80f10e7162df4123106934c24bb199

wgd_offset_hex,wgd_component_type,wgd_query_name,wgd_script_name,wgd_gringo_name,wgd_primary_name,wgd_hash_code,wgd_hashed_name,wgd_activation_radius,wgd_child_count,wgd_use_context_count,wgd_instanced_item_count,wgd_instance_slot_count,wgd_critical,wgd_maintain_state,wgd_player_usable,wgd_gringo_handles_movement,wgd_requires_physics_check,wgd_allow_ai_shoot,wgd_allow_navigate_to
0x0004322C,ItemGringo,,content\scripting\gringo\CommonScripts\Gun_giveaway_rifle,,content\scripting\gringo\CommonScripts\Gun_giveaway_rifle,0x410215CF,0x00000000,0.0,1,1,7,7,0,1,,,,,
0x00043278,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x000432C4,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,6,6,0,1,,,,,
0x00043310,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x0004335C,ItemGringo,,content\scripting\gringo\CommonScripts\WhisperGringo,,content\scripting\gringo\CommonScripts\WhisperGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x000433A8,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x000433F4,ItemGringo,,content\scripting\gringo\CommonScripts\Sliding_Gate,,content\scripting\gringo\CommonScripts\Sliding_Gate,0x410215CF,0x00000000,500.0,5,4,22,22,0,1,,,,,
0x00043440,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x0004348C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x000434D8,ItemGringo,,content\scripting\gringo\CommonScripts\Grave_Camp03_gringo,,content\scripting\gringo\CommonScripts\Grave_Camp03_gringo,0x082A4EBE,0x00000000,175.0,0,0,0,0,0,0,,,,,
0x00043524,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,7,7,0,1,,,,,
0x00043570,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x000435BC,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00043608,ItemGringo,,content\scripting\gringo\CommonScripts\MusicGringo,,content\scripting\gringo\CommonScripts\MusicGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00043654,ItemGringo,,content\scripting\gringo\MultistageGringo\GenericMultistageGringo,,content\scripting\gringo\MultistageGringo\GenericMultistageGringo,0x410215CF,0x00000000,50.0,1,1,8,8,0,1,,,,,
0x000436A0,ItemGringo,,content\scripting\gringo\CommonScripts\ClimbOntoWagon,,content\scripting\gringo\CommonScripts\ClimbOntoWagon,0x410215CF,0x00000000,0.75,1,1,3,3,0,1,,,,,
0x000436EC,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00043738,ItemGringo,,content\scripting\gringo\CommonScripts\Gun_giveaway_rifle,,content\scripting\gringo\CommonScripts\Gun_giveaway_rifle,0x410215CF,0x00000000,0.0,1,1,7,7,0,1,,,,,
0x00043784,ItemGringo,,content\scripting\gringo\CommonScripts\playerCamp01_gringo,,content\scripting\gringo\CommonScripts\playerCamp01_gringo,0x082A4EBE,0x00000000,200.0,1,0,1,1,0,0,,,,,
0x000437D0,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x0004381C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x00043868,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x000438B4,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,2,2,0,1,,,,,
0x00043900,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,2,2,0,1,,,,,
0x0004394C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00043998,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x000439E4,ItemGringo,,content\scripting\gringo\CommonScripts\playerCamp02_gringo,,content\scripting\gringo\CommonScripts\playerCamp02_gringo,0x082A4EBE,0x00000000,200.0,1,0,1,1,0,0,,,,,
0x00043A30,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,2,2,0,1,,,,,
0x00043A7C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00043AC8,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00043B14,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,2,2,0,1,,,,,
0x00043B60,ItemGringo,,content\scripting\gringo\GringoBrains\GringoBrainScripts\companion_brain,,content\scripting\gringo\GringoBrains\GringoBrainScripts\companion_brain,0x05B5C16A,0x00000000,2147483648.0,7,1,7,7,1,1,,,,,
0x00043BAC,ItemGringo,,content\scripting\gringo\CommonScripts\Player_Herb,,content\scripting\gringo\CommonScripts\Player_Herb,0x410215CF,0x00000000,125.0,2,2,7,7,0,1,,,,,
0x00043BF8,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,6,6,0,1,,,,,
0x00043C44,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00043C90,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,2,2,6,6,1,1,,,,,
0x00043CDC,ItemGringo,,content\scripting\gringo\CommonScripts\playerCamp03_gringo,,content\scripting\gringo\CommonScripts\playerCamp03_gringo,0x082A4EBE,0x00000000,200.0,1,0,1,1,0,0,,,,,
0x00043D28,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00043D74,ItemGringo,,content\scripting\gringo\CommonScripts\playerCamp04_gringo,,content\scripting\gringo\CommonScripts\playerCamp04_gringo,0x082A4EBE,0x00000000,200.0,1,0,1,1,0,0,,,,,
0x00043DC0,ItemGringo,,content\scripting\gringo\CommonScripts\MusicGringo,,content\scripting\gringo\CommonScripts\MusicGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00043E0C,ItemGringo,,content\scripting\gringo\CommonScripts\ClockGringo,,content\scripting\gringo\CommonScripts\ClockGringo,0x5E459B30,0x00000000,45.0,0,0,0,0,0,0,,,,,
0x00043E58,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00043EA4,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,3,3,9,9,0,1,,,,,
0x00043EF0,ItemGringo,,content\scripting\gringo\CommonScripts\Sliding_Gate,,content\scripting\gringo\CommonScripts\Sliding_Gate,0x410215CF,0x00000000,500.0,5,4,22,22,0,1,,,,,
0x00043F3C,ItemGringo,,content\scripting\gringo\CommonScripts\SkinAnimal,,content\scripting\gringo\CommonScripts\SkinAnimal,0x00000000,0x00000000,1.600000023841858,1,1,4,4,0,1,,,,,
0x00043F88,ItemGringo,,content\scripting\gringo\CommonScripts\NPC_Lockpicking_Door,,content\scripting\gringo\CommonScripts\NPC_Lockpicking_Door,0x00000000,0x00000000,3.0,1,1,4,4,0,1,,,,,
0x00043FD4,ItemGringo,,content\scripting\gringo\CommonScripts\Mex_BeatingDanger,,content\scripting\gringo\CommonScripts\Mex_BeatingDanger,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x00044020,ItemGringo,,content\scripting\gringo\CommonScripts\gun_giveaway_pistol,,content\scripting\gringo\CommonScripts\gun_giveaway_pistol,0x410215CF,0x00000000,0.0,1,1,7,7,0,1,,,,,
0x0004406C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x000440B8,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00044104,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00044150,ItemGringo,,content\scripting\gringo\CommonScripts\TrainSitGringo,,content\scripting\gringo\CommonScripts\TrainSitGringo,0x410215CF,0x00000000,0.0,2,2,8,8,0,1,,,,,
0x0004419C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x000441E8,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00044234,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00044280,ItemGringo,,content\scripting\gringo\CommonScripts\hostage_kneel,,content\scripting\gringo\CommonScripts\hostage_kneel,0x410215CF,0x00000000,0.0,2,2,12,12,0,1,,,,,
0x000442CC,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,120.0,1,1,3,3,0,1,,,,,
0x00044318,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00044364,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x000443B0,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,7,7,0,1,,,,,
0x000443FC,ItemGringo,,content\scripting\gringo\CommonScripts\gun_giveaway_pistol,,content\scripting\gringo\CommonScripts\gun_giveaway_pistol,0x410215CF,0x00000000,0.0,1,1,7,7,0,1,,,,,
0x00044448,ItemGringo,,content\scripting\gringo\CommonScripts\Gun_Camp05_gringo,,content\scripting\gringo\CommonScripts\Gun_Camp05_gringo,0x082A4EBE,0x00000000,175.0,0,0,0,0,0,0,,,,,
0x00044494,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,11,11,0,1,,,,,
0x000444E0,ItemGringo,,content\scripting\gringo\CommonScripts\DestroyOnUse,,content\scripting\gringo\CommonScripts\DestroyOnUse,0x00000000,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x0004452C,ItemGringo,,content\scripting\gringo\CommonScripts\Gun_Camp03_gringo,,content\scripting\gringo\CommonScripts\Gun_Camp03_gringo,0x082A4EBE,0x00000000,175.0,0,0,0,0,0,0,,,,,
0x00044578,ItemGringo,,content\scripting\gringo\CommonScripts\GiveAway_Footlocker,,content\scripting\gringo\CommonScripts\GiveAway_Footlocker,0x410215CF,0x00000000,2.0,1,1,6,6,0,1,,,,,
0x000445C4,ItemGringo,,content\scripting\gringo\CommonScripts\Player_Treasure,,content\scripting\gringo\CommonScripts\Player_Treasure,0x410215CF,0x00000000,75.0,1,1,4,4,0,1,,,,,
0x00044610,ItemGringo,,content\scripting\gringo\MultistageGringo\GenericMultistageGringo,,content\scripting\gringo\MultistageGringo\GenericMultistageGringo,0x410215CF,0x00000000,50.0,1,1,6,6,0,1,,,,,
0x0004465C,ItemGringo,,content\scripting\gringo\CommonScripts\map_on_ground,,content\scripting\gringo\CommonScripts\map_on_ground,0x410215CF,0x00000000,10.0,1,1,3,3,0,0,,,,,
0x000446A8,ItemGringo,,content\scripting\gringo\CommonScripts\Gun_Camp02_gringo,,content\scripting\gringo\CommonScripts\Gun_Camp02_gringo,0x082A4EBE,0x00000000,175.0,0,0,0,0,0,0,,,,,
0x000446F4,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00044740,ItemGringo,,content\scripting\gringo\CommonScripts\Gun_Camp01_gringo,,content\scripting\gringo\CommonScripts\Gun_Camp01_gringo,0x082A4EBE,0x00000000,175.0,0,0,0,0,0,0,,,,,
0x0004478C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,2,2,17,17,0,1,,,,,
0x000447D8,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,6,6,0,1,,,,,
0x00044824,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00044870,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,1,1,,,,,
0x000448BC,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00044908,ItemGringo,,content\scripting\gringo\CommonScripts\Gringo_DisableGossip,,content\scripting\gringo\CommonScripts\Gringo_DisableGossip,0x410215CF,0x00000000,0.0,1,1,10,10,0,1,,,,,
0x00044954,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x000449A0,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,1,1,,,,,
0x000449EC,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,8,8,0,1,,,,,
0x00044A38,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,2,2,0,1,,,,,
0x00044A84,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00044AD0,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,2,2,0,1,,,,,
0x00044B1C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,2,2,8,8,0,1,,,,,
0x00044B68,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,1,1,,,,,
0x00044BB4,ItemGringo,,content\scripting\gringo\CommonScripts\BartendGringo,,content\scripting\gringo\CommonScripts\BartendGringo,0x410215CF,0x00000000,0.0,1,1,8,8,0,1,,,,,
0x00044C00,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,2,2,0,1,,,,,
0x00044C4C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,2,2,5,5,0,1,,,,,
0x00044C98,ItemGringo,,content\scripting\gringo\CommonScripts\Sliding_Gate,,content\scripting\gringo\CommonScripts\Sliding_Gate,0x410215CF,0x00000000,500.0,5,4,22,22,0,1,,,,,
0x00044CE4,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00044D30,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x00044D7C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x00044DC8,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x00044E14,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00044E60,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,2,2,0,1,,,,,
0x00044EAC,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,2,2,0,1,,,,,
0x00044EF8,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,2,2,0,0,,,,,
0x00044F44,ItemGringo,,content\scripting\gringo\CommonScripts\AI_Lockpick_Safe,,content\scripting\gringo\CommonScripts\AI_Lockpick_Safe,0x410215CF,0x00000000,3.0,1,1,6,6,0,1,,,,,
0x00044F90,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00044FDC,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00045028,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x00045074,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x000450C0,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x0004510C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,3,3,9,9,1,1,,,,,
0x00045158,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x000451A4,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x000451F0,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x0004523C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,8,8,0,1,,,,,
0x00045288,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x000452D4,ItemGringo,,content\scripting\gringo\CommonScripts\Gringo_NoCamera,,content\scripting\gringo\CommonScripts\Gringo_NoCamera,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00045320,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x0004536C,ItemGringo,,content\scripting\gringo\MultistageGringo\GenericMultistageGringo,,content\scripting\gringo\MultistageGringo\GenericMultistageGringo,0x410215CF,0x00000000,200.0,1,1,5,5,0,1,,,,,
0x000453B8,ItemGringo,,content\scripting\gringo\CommonScripts\MoveObjectGenericWanim,,content\scripting\gringo\CommonScripts\MoveObjectGenericWanim,0x4926EF7D,0x00000000,3.0,1,1,3,3,0,1,,,,,
0x00045404,ItemGringo,,content\scripting\gringo\CommonScripts\fake_liars_dice,,content\scripting\gringo\CommonScripts\fake_liars_dice,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x00045450,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,6,6,0,1,,,,,
0x0004549C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x000454E8,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00045534,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x00045580,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x000455CC,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00045618,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x00045664,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,2,2,0,1,,,,,
0x000456B0,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x000456FC,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,2,2,10,10,0,1,,,,,
0x00045748,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00045794,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x000457E0,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,2,2,0,1,,,,,
0x0004582C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00045878,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
0x000458C4,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x00045910,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x0004595C,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,1,1,4,4,0,1,,,,,
0x000459A8,ItemGringo,,content\scripting\gringo\CommonScripts\GenericGringo,,content\scripting\gringo\CommonScripts\GenericGringo,0x410215CF,0x00000000,0.0,3,3,8,8,0,1,,,,,
0x000459F4,ItemGringo,,content\scripting\gringo\CommonScripts\CutFreePot_gringo,,content\scripting\gringo\CommonScripts\CutFreePot_gringo,0x410215CF,0x00000000,0.0,1,1,5,5,0,1,,,,,
0x00045A40,ItemGringo,,content\scripting\gringo\CommonScripts\Gringo_NoCamera,,content\scripting\gringo\CommonScripts\Gringo_NoCamera,0x410215CF,0x00000000,0.0,1,1,3,3,0,1,,,,,
