offset,offset_hex,opcode,width,value,actor_kind,operand_hex,candidate_source
6110,0x17DE,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6111,0x17DF,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6112,0x17E0,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6113,0x17E1,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6114,0x17E2,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6115,0x17E3,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6116,0x17E4,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6117,0x17E5,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6118,0x17E6,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6119,0x17E7,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6120,0x17E8,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6121,0x17E9,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6122,0x17EA,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6123,0x17EB,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6124,0x17EC,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6125,0x17ED,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6126,0x17EE,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6127,0x17EF,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6128,0x17F0,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6129,0x17F1,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6130,0x17F2,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6131,0x17F3,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6132,0x17F4,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6133,0x17F5,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6134,0x17F6,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6135,0x17F7,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6136,0x17F8,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6137,0x17F9,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6138,0x17FA,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6139,0x17FB,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6140,0x17FC,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6141,0x17FD,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6142,0x17FE,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6143,0x17FF,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6144,0x1800,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6145,0x1801,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6146,0x1802,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6147,0x1803,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6148,0x1804,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6149,0x1805,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6150,0x1806,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6151,0x1807,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6152,0x1808,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6153,0x1809,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6154,0x180A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6155,0x180B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6156,0x180C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6157,0x180D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6158,0x180E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6159,0x180F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6160,0x1810,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6161,0x1811,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6162,0x1812,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6163,0x1813,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6164,0x1814,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6165,0x1815,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6166,0x1816,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6167,0x1817,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6168,0x1818,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6169,0x1819,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6170,0x181A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6171,0x181B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6172,0x181C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6173,0x181D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6174,0x181E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6175,0x181F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6176,0x1820,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6177,0x1821,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6178,0x1822,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6179,0x1823,,2,3,eActorEnum_candidate,00 03,raw_u16be_window
6180,0x1824,,2,768,eActorEnum_candidate,03 00,raw_u16be_window
6181,0x1825,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6182,0x1826,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6183,0x1827,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6184,0x1828,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6185,0x1829,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6186,0x182A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6187,0x182B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6188,0x182C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6189,0x182D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6190,0x182E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6191,0x182F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6192,0x1830,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6193,0x1831,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6194,0x1832,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6195,0x1833,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6196,0x1834,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6197,0x1835,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6198,0x1836,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6199,0x1837,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6200,0x1838,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6201,0x1839,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6202,0x183A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6203,0x183B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6204,0x183C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6205,0x183D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6206,0x183E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6207,0x183F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6208,0x1840,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6209,0x1841,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6210,0x1842,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6211,0x1843,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6212,0x1844,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6213,0x1845,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6214,0x1846,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6215,0x1847,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6216,0x1848,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6217,0x1849,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6218,0x184A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6219,0x184B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6220,0x184C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6221,0x184D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6222,0x184E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6223,0x184F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6224,0x1850,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6225,0x1851,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6226,0x1852,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6227,0x1853,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6228,0x1854,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6229,0x1855,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6230,0x1856,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6231,0x1857,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6232,0x1858,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6233,0x1859,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6234,0x185A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6235,0x185B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6236,0x185C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6237,0x185D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6238,0x185E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6239,0x185F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6240,0x1860,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6241,0x1861,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6242,0x1862,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6243,0x1863,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6244,0x1864,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6245,0x1865,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6246,0x1866,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6247,0x1867,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6248,0x1868,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6249,0x1869,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6250,0x186A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6251,0x186B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6252,0x186C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6253,0x186D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6254,0x186E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6255,0x186F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6256,0x1870,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6257,0x1871,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6258,0x1872,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6259,0x1873,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6260,0x1874,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6261,0x1875,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6262,0x1876,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6263,0x1877,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6264,0x1878,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6265,0x1879,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6266,0x187A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6267,0x187B,,2,3,eActorEnum_candidate,00 03,raw_u16be_window
6268,0x187C,,2,768,eActorEnum_candidate,03 00,raw_u16be_window
6269,0x187D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6270,0x187E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6271,0x187F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6272,0x1880,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6273,0x1881,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6274,0x1882,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6275,0x1883,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6276,0x1884,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6277,0x1885,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6278,0x1886,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6279,0x1887,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6280,0x1888,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6281,0x1889,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6282,0x188A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6283,0x188B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6284,0x188C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6285,0x188D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6286,0x188E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6287,0x188F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6288,0x1890,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6289,0x1891,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6290,0x1892,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6291,0x1893,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6292,0x1894,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6293,0x1895,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6294,0x1896,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6295,0x1897,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6296,0x1898,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6297,0x1899,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6298,0x189A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6299,0x189B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6300,0x189C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6301,0x189D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6302,0x189E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6303,0x189F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6304,0x18A0,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6305,0x18A1,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6306,0x18A2,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6307,0x18A3,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6308,0x18A4,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6309,0x18A5,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6310,0x18A6,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6311,0x18A7,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6312,0x18A8,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6313,0x18A9,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6314,0x18AA,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6315,0x18AB,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6316,0x18AC,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6317,0x18AD,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6318,0x18AE,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6319,0x18AF,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6320,0x18B0,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6321,0x18B1,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6322,0x18B2,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6323,0x18B3,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6324,0x18B4,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6325,0x18B5,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6326,0x18B6,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6327,0x18B7,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6328,0x18B8,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6329,0x18B9,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6330,0x18BA,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6331,0x18BB,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6332,0x18BC,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6333,0x18BD,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6334,0x18BE,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6335,0x18BF,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6336,0x18C0,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6337,0x18C1,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6338,0x18C2,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6339,0x18C3,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6340,0x18C4,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6341,0x18C5,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6342,0x18C6,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6343,0x18C7,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6344,0x18C8,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6345,0x18C9,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6346,0x18CA,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6347,0x18CB,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6348,0x18CC,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6349,0x18CD,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6350,0x18CE,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6351,0x18CF,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6352,0x18D0,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6353,0x18D1,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6354,0x18D2,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6355,0x18D3,,2,3,eActorEnum_candidate,00 03,raw_u16be_window
6356,0x18D4,,2,768,eActorEnum_candidate,03 00,raw_u16be_window
6357,0x18D5,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6358,0x18D6,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6359,0x18D7,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6360,0x18D8,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6361,0x18D9,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6362,0x18DA,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6363,0x18DB,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6364,0x18DC,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6365,0x18DD,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6366,0x18DE,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6367,0x18DF,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6368,0x18E0,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6369,0x18E1,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6370,0x18E2,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6371,0x18E3,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6372,0x18E4,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6373,0x18E5,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6374,0x18E6,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6375,0x18E7,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6376,0x18E8,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6377,0x18E9,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6378,0x18EA,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6379,0x18EB,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6380,0x18EC,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6381,0x18ED,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6382,0x18EE,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6383,0x18EF,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6384,0x18F0,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6385,0x18F1,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6386,0x18F2,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6387,0x18F3,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6388,0x18F4,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6389,0x18F5,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6390,0x18F6,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6391,0x18F7,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6392,0x18F8,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6393,0x18F9,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6394,0x18FA,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6395,0x18FB,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6396,0x18FC,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6397,0x18FD,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6398,0x18FE,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6399,0x18FF,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6400,0x1900,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6401,0x1901,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6402,0x1902,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6403,0x1903,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6404,0x1904,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6405,0x1905,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6406,0x1906,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6407,0x1907,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6408,0x1908,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6409,0x1909,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6410,0x190A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6411,0x190B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6412,0x190C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6413,0x190D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6414,0x190E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6415,0x190F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6416,0x1910,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6417,0x1911,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6418,0x1912,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6419,0x1913,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6420,0x1914,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6421,0x1915,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6422,0x1916,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6423,0x1917,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6424,0x1918,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6425,0x1919,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6426,0x191A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6427,0x191B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6428,0x191C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6429,0x191D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6430,0x191E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6431,0x191F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6432,0x1920,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6433,0x1921,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6434,0x1922,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6435,0x1923,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6436,0x1924,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6437,0x1925,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6438,0x1926,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6439,0x1927,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6440,0x1928,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6441,0x1929,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6442,0x192A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6443,0x192B,,2,3,eActorEnum_candidate,00 03,raw_u16be_window
6444,0x192C,,2,768,eActorEnum_candidate,03 00,raw_u16be_window
6445,0x192D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6446,0x192E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6447,0x192F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6448,0x1930,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6449,0x1931,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6450,0x1932,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6451,0x1933,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6452,0x1934,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6453,0x1935,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6454,0x1936,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6455,0x1937,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6456,0x1938,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6457,0x1939,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6458,0x193A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6459,0x193B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6460,0x193C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6461,0x193D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6462,0x193E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6463,0x193F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6464,0x1940,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6465,0x1941,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6466,0x1942,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6467,0x1943,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6468,0x1944,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6469,0x1945,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6470,0x1946,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6471,0x1947,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6472,0x1948,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6473,0x1949,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6474,0x194A,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6475,0x194B,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6476,0x194C,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6477,0x194D,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6478,0x194E,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6479,0x194F,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6480,0x1950,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6481,0x1951,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
6482,0x1952,,2,0,eActorEnum_candidate,00 00,raw_u16be_window
