comp_id,offset_hex,ptr_hex,owner_comp_id,owner_script,owner_gringo,query_name,user_tag,parent_transform_bone,radius,facing,local_x,local_y,local_z,local_w,use_button,use_priority_tweak,SuspendMover,FixUserMover,PlayerUsable,PositionParentActorRelative,ActorBecomesObstacle,IsMeleeAttack,GringoHandlesMovement,IsCombatFriendly,IsJumpGringo,RequiresPhysicsCheck,RequiresGroundCheck,RequiresLOSCheck,RequiresNavProbeCheck,StartUnavailable,BlockInjuryReactions,AllowAiShoot,AutoPlayForPlayer,AlwaysApproach,WaitForStill,SlowDownWhenApproaching,AllowNavigateTo,unknown_7f,vehicleish,parent_chain
4004,0x1D500,0x5001D500,4003,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4006,0x25F00,0x50025F00,4003,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,180.0,0.1899999976158142,0.0,-0.7239999771118164,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,@GENERIC.USE > content\scripting\gringo\CommonScripts\GenericGringo
4015,0x39100,0x50039100,4014,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.28209999203681946,0.0,0.5899999737739563,0.0,4,0,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4022,0x39580,0x50039580,4014,content\scripting\gringo\CommonScripts\GenericGringo,,,@FOOT.INTERACT,,0.5,180.0,0.28200000524520874,0.0,-1.4019999504089355,0.0,5,0,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,@GENERIC.USE > content\scripting\gringo\CommonScripts\GenericGringo
4028,0x32580,0x50032580,4027,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4034,0x2B000,0x5002B000,4033,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,10,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4037,0x2A400,0x5002A400,4033,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,180.0,0.1306000053882599,0.0,-0.9257000088691711,0.0,4,10,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4041,0x1B800,0x5001B800,4040,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4048,0x27400,0x50027400,4047,content\scripting\gringo\MultistageGringo\GenericMultistageGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\MultistageGringo\GenericMultistageGringo
4056,0x26100,0x50026100,4055,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4060,0x31A00,0x50031A00,4059,content\scripting\gringo\CommonScripts\GenericGringo,,,,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4065,0x2A380,0x5002A380,4064,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.4000000059604645,0.0,0.6299999952316284,0.0,4,0,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4073,0x2AB00,0x5002AB00,4064,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,1.5,0.0,0.6299999952316284,0.0,4,0,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4082,0x33780,0x50033780,4081,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,180.0,-1.0981999635696411,0.0,-0.4528999924659729,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4088,0x24580,0x50024580,4087,content\scripting\gringo\CommonScripts\GetWantedPosterGround,,,@GENERIC.USE,,4.0,0.0,0.2029999941587448,-1.0399999618530273,0.8169999718666077,0.0,4,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GetWantedPosterGround
4097,0x1F700,0x5001F700,4096,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4103,0x1CC00,0x5001CC00,4102,content\scripting\gringo\CommonScripts\Player_Treasure,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\Player_Treasure
4109,0x30800,0x50030800,4108,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.0,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4112,0x30C80,0x50030C80,4108,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.0,0.0,1.0,0.0,1.0,0.0,4,0,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,@GENERIC.USE > content\scripting\gringo\CommonScripts\GenericGringo
4116,0x27980,0x50027980,4115,content\scripting\gringo\CommonScripts\locatorattachgringo,,,@GENERIC.USE2,,0.699999988079071,0.0,0.0,0.0,0.0,0.0,7,0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\locatorattachgringo
4120,0x27780,0x50027780,4115,content\scripting\gringo\CommonScripts\locatorattachgringo,,,@GENERIC.USE2,,0.699999988079071,0.0,0.0,2.365000009536743,0.0,0.0,7,0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\locatorattachgringo
4125,0x2E700,0x5002E700,4124,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4129,0x1BB80,0x5001BB80,4128,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4134,0x1D980,0x5001D980,4133,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4136,0x1DB80,0x5001DB80,4133,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.44999998807907104,0.0,4,0,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,@GENERIC.USE > content\scripting\gringo\CommonScripts\GenericGringo
4143,0x2DE80,0x5002DE80,4142,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4149,0x21300,0x50021300,4148,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4153,0x26D00,0x50026D00,4152,content\scripting\gringo\CommonScripts\HandOverLetter,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\HandOverLetter
4160,0x2E480,0x5002E480,4159,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4166,0x1D580,0x5001D580,4165,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.6000000238418579,0.0,0.3140000104904175,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4169,0x1D000,0x5001D000,4165,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,-90.0,0.04500000178813934,0.0,0.7519999742507935,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,@GENERIC.USE > content\scripting\gringo\CommonScripts\GenericGringo
4176,0x30880,0x50030880,4175,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.0,90.0,1.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4182,0x32100,0x50032100,4181,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4188,0x2E500,0x5002E500,4187,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4192,0x1C600,0x5001C600,4191,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4196,0x34F00,0x50034F00,4195,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4198,0x34E80,0x50034E80,4195,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.41200000047683716,0.0,-2.490000009536743,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,@GENERIC.USE > content\scripting\gringo\CommonScripts\GenericGringo
4203,0x3B280,0x5003B280,4202,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4208,0x2B480,0x5002B480,4207,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.0,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4212,0x2D000,0x5002D000,4211,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.12999999523162842,0.0,0.6299999952316284,0.0,4,0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4218,0x1F300,0x5001F300,4217,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.0,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4224,0x1AC00,0x5001AC00,4223,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4228,0x1C500,0x5001C500,4227,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4232,0x2E580,0x5002E580,4231,content\scripting\gringo\CommonScripts\OpenBigDoor,,,@GENERIC.USE,,2.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\OpenBigDoor
4236,0x2C480,0x5002C480,4235,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4242,0x32080,0x50032080,4241,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.0,0.0,-0.20990000665187836,0.0,-1.236199975013733,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4244,0x32380,0x50032380,4241,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.0,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,205,False,@GENERIC.USE > content\scripting\gringo\CommonScripts\GenericGringo
4249,0x24980,0x50024980,4248,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4254,0x35100,0x50035100,4253,content\scripting\gringo\CommonScripts\Gringo_NoCamera,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\Gringo_NoCamera
4257,0x34A80,0x50034A80,4253,content\scripting\gringo\CommonScripts\Gringo_NoCamera,,,@GENERIC.USE,,0.5,90.0,0.5809999704360962,0.0,-0.30399999022483826,0.0,4,0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,205,False,@GENERIC.USE > content\scripting\gringo\CommonScripts\Gringo_NoCamera
4262,0x2EF00,0x5002EF00,4261,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,10,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4266,0x2F600,0x5002F600,4261,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,-60.0,-1.0645692348480225,0.0,-0.5834879875183105,0.0,4,10,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4270,0x2FC00,0x5002FC00,4261,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,-90.0,-1.3919999599456787,0.0,-0.8148000240325928,0.0,4,10,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4273,0x2FF00,0x5002FF00,4261,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,180.0,2.9244000911712646,0.0,-2.9082999229431152,0.0,4,10,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4278,0x3B100,0x5003B100,4277,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4284,0x1D200,0x5001D200,4282,content\scripting\gringo\CommonScripts\Sliding_Gate,,,@GENERIC.USE,,1.0,180.0,0.699999988079071,0.0,-0.6200000047683716,0.0,4,0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\Sliding_Gate
4288,0x1D080,0x5001D080,4282,content\scripting\gringo\CommonScripts\Sliding_Gate,,,@GENERIC.USE,,1.0,0.0,0.17399999499320984,0.07599999755620956,0.867900013923645,0.0,4,0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\Sliding_Gate
4292,0x1CE80,0x5001CE80,4282,content\scripting\gringo\CommonScripts\Sliding_Gate,,,@GENERIC.USE,,1.0,180.0,-0.013000000268220901,0.07599999755620956,-0.9373999834060669,0.0,4,0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\Sliding_Gate
4296,0x1CE00,0x5001CE00,4282,content\scripting\gringo\CommonScripts\Sliding_Gate,,,@GENERIC.USE,,1.0,0.0,0.1881999969482422,0.07599999755620956,0.8317000269889832,0.0,4,0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\Sliding_Gate
4303,0x36100,0x50036100,4302,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.0,0.0,0.0,0.0,0.0,0.0,4,0,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4308,0x2A200,0x5002A200,4307,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4314,0x35F80,0x50035F80,4313,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4318,0x19E00,0x50019E00,4317,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4323,0x3AB80,0x5003AB80,4322,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4331,0x1F580,0x5001F580,4330,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.0,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4335,0x1FA00,0x5001FA00,4330,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.0,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4341,0x1CD00,0x5001CD00,4340,content\scripting\gringo\CommonScripts\gun_giveaway_pistol,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\gun_giveaway_pistol
4343,0x2B800,0x5002B800,4340,content\scripting\gringo\CommonScripts\gun_giveaway_pistol,,,@GENERIC.USE,,0.5,180.0,0.07900000363588333,0.0,-1.5290000438690186,0.0,4,0,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,@GENERIC.USE > content\scripting\gringo\CommonScripts\gun_giveaway_pistol
4351,0x36000,0x50036000,4350,content\scripting\gringo\CommonScripts\player_dig_grave,,,@GENERIC.USE,,1.5,-90.0,0.0,0.0,-1.899999976158142,0.0,4,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\player_dig_grave
4355,0x2A180,0x5002A180,4354,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4359,0x35200,0x50035200,4358,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4365,0x1FD80,0x5001FD80,4364,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4369,0x2A280,0x5002A280,4368,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.12800000607967377,0.0,0.6639999747276306,0.0,4,0,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4375,0x2EB80,0x5002EB80,4374,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4380,0x28F80,0x50028F80,4379,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,10,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4383,0x28300,0x50028300,4379,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,180.0,-0.22050000727176666,0.0,-1.386199951171875,0.0,4,10,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4387,0x27100,0x50027100,4379,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,50.0,0.5375362038612366,0.0,0.6375361680984497,0.0,4,10,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4391,0x28080,0x50028080,4390,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,180.0,0.2827000021934509,0.0,-0.9679999947547913,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4396,0x1DF00,0x5001DF00,4395,content\scripting\gringo\CommonScripts\Player_Treasure,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\Player_Treasure
4403,0x20B80,0x50020B80,4402,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4413,0x2F900,0x5002F900,4412,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4418,0x1AF80,0x5001AF80,4417,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4423,0x3B480,0x5003B480,4422,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4428,0x2E300,0x5002E300,4427,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,0.0,0.0,0.0,0.0,0.0,4,10,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
4431,0x2D380,0x5002D380,4427,content\scripting\gringo\CommonScripts\GenericGringo,,,@GENERIC.USE,,0.5,-90.0,-0.30000001192092896,0.0,0.009999999776482582,0.0,4,10,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,205,False,content\scripting\gringo\CommonScripts\GenericGringo
