wsi_source,hit_kind,wsi_offset,wsi_offset_hex,wsi_value,wsi_hash_guess,sector_offset_hex,sector_name,sector_scope,sector_name_resolved,scoped_name_resolved,bound_min,bound_max,district,disabled_flag_guess
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2305201,0x00232CB1,gringo_pitchHay01x,0xA2C02387,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2305220,0x00232CC4,gringo_pitchHay01x,0xA2C02387,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2305296,0x00232D10,gringo_pitchHay01x,0xA2C02387,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2305448,0x00232DA8,gringo_pitchHay01x,0xA2C02387,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2305505,0x00232DE1,gringo_pitchHay01x,0xA2C02387,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2307074,0x00233402,gringo_chopWood01x,0x32134541,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2311968,0x00234720,p_gen_sawhorse01x,0x087762A8,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2311986,0x00234732,p_gen_sawhorse01x,0x087762A8,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2312004,0x00234744,p_gen_sawhorse01x,0x087762A8,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2315680,0x002355A0,p_gen_sawhorse02x,0x142C6E96,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2315698,0x002355B2,p_gen_sawhorse02x,0x142C6E96,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2318912,0x00236240,i_set_sawHorse01x,0x5A45237E,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2321216,0x00236B40,p_gen_sawHorse02x,0x142C6E96,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2321306,0x00236B9A,p_gen_sawHorse01x,0x087762A8,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2325294,0x00237B2E,p_gen_sawhorse02x,0x142C6E96,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2325582,0x00237C4E,p_gen_sawhorse02x,0x142C6E96,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2426055,0x002504C7,p_gen_wagon04x,0xA67DF8C7,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2433264,0x002520F0,p_gen_wagon04x,0xA67DF8C7,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2445849,0x00255219,p_gen_cart03x,0x114F81E3,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2445961,0x00255289,p_gen_cart01x,0x39B1C783,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2446031,0x002552CF,p_gen_cart01x,0x39B1C783,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2446171,0x0025535B,p_gen_cart03x,0x114F81E3,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2449013,0x00255E75,p_gen_cart01x,0x39B1C783,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2449055,0x00255E9F,p_gen_cart03x,0x114F81E3,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2449814,0x00256196,p_gen_cart03x,0x114F81E3,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2449828,0x002561A4,p_gen_cart03x,0x114F81E3,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2449870,0x002561CE,p_gen_cart01x,0x39B1C783,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
/mnt/data/codered_run/blackwater_type134/0224_0x19839F99.wsi.decoded,ascii_string_keyword,2449884,0x002561DC,p_gen_cart03x,0x114F81E3,0x0018F000,blk_bank01x,blackwater,,,"[675.444214, 78.305908, 1225.108032, 15.286457]","[695.779602, 90.285095, 1244.54187, 5.989594]",0,False
