archive,archive_path,entry_path,name,extension,layer,size,offset,is_resource,resource_type,base_name,name_hash,grid_x_hex,grid_y_hex,grid_x_u16,grid_y_u16,grid_x_s16,grid_y_s16,bounds_grid_cell_size_guess,world_min_x_guess,world_min_y_guess,world_max_x_guess,world_max_y_guess 
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/04c02600_bnd.wtb,04c02600_bnd.wtb,.wtb,terrain_bounds_wtb,6964,2308096,True,36,04c02600_bnd,0x772CFA62,04c0,2600,1216,9728,1216,9728,64,1216,9728,1280,9792
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1bc02000_bnd.wtb,1bc02000_bnd.wtb,.wtb,terrain_bounds_wtb,5978,211701760,True,36,1bc02000_bnd,0x180DE55B,1bc0,2000,7104,8192,7104,8192,64,7104,8192,7168,8256
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/09402600_bnd.wtb,09402600_bnd.wtb,.wtb,terrain_bounds_wtb,197392,49678336,True,36,09402600_bnd,0x8A06D22E,0940,2600,2368,9728,2368,9728,64,2368,9728,2432,9792
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1d001f00_bnd.wtb,1d001f00_bnd.wtb,.wtb,terrain_bounds_wtb,14337,212094976,True,36,1d001f00_bnd,0x7743DA2E,1d00,1f00,7424,7936,7424,7936,64,7424,7936,7488,8000
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14c02080_bnd.wtb,14c02080_bnd.wtb,.wtb,terrain_bounds_wtb,79722,160071680,True,36,14c02080_bnd,0xF0E7565D,14c0,2080,5312,8320,5312,8320,64,5312,8320,5376,8384
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13002a40_bnd.wtb,13002a40_bnd.wtb,.wtb,terrain_bounds_wtb,47183,141176832,True,36,13002a40_bnd,0x71B09E0F,1300,2a40,4864,10816,4864,10816,64,4864,10816,4928,10880
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0b002ac0_bnd.wtb,0b002ac0_bnd.wtb,.wtb,terrain_bounds_wtb,8029,66390016,True,36,0b002ac0_bnd,0xEB9AC122,0b00,2ac0,2816,10944,2816,10944,64,2816,10944,2880,11008
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0c002900_bnd.wtb,0c002900_bnd.wtb,.wtb,terrain_bounds_wtb,32348,74235904,True,36,0c002900_bnd,0x84A57336,0c00,2900,3072,10496,3072,10496,64,3072,10496,3136,10560
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/17401cc0_bnd.wtb,17401cc0_bnd.wtb,.wtb,terrain_bounds_wtb,11996,188520448,True,36,17401cc0_bnd,0xD547625C,1740,1cc0,5952,7360,5952,7360,64,5952,7360,6016,7424
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/130022c0_bnd.wtb,130022c0_bnd.wtb,.wtb,terrain_bounds_wtb,52972,139759616,True,36,130022c0_bnd,0xF39D1BE3,1300,22c0,4864,8896,4864,8896,64,4864,8896,4928,8960
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/19801e40_bnd.wtb,19801e40_bnd.wtb,.wtb,terrain_bounds_wtb,9997,205189120,True,36,19801e40_bnd,0x5C5E9EC3,1980,1e40,6528,7744,6528,7744,64,6528,7744,6592,7808
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/09402300_bnd.wtb,09402300_bnd.wtb,.wtb,terrain_bounds_wtb,39733,48390144,True,36,09402300_bnd,0xF94BB8FE,0940,2300,2368,8960,2368,8960,64,2368,8960,2432,9024
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/16c02440_bnd.wtb,16c02440_bnd.wtb,.wtb,terrain_bounds_wtb,25882,185303040,True,36,16c02440_bnd,0xAF0FECC8,16c0,2440,5824,9280,5824,9280,64,5824,9280,5888,9344
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18c02700_bnd.wtb,18c02700_bnd.wtb,.wtb,terrain_bounds_wtb,32882,202113024,True,36,18c02700_bnd,0x7D01B94C,18c0,2700,6336,9984,6336,9984,64,6336,9984,6400,10048
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/07002b80_bnd.wtb,07002b80_bnd.wtb,.wtb,terrain_bounds_wtb,2730,26757120,True,36,07002b80_bnd,0xABD091AA,0700,2b80,1792,11136,1792,11136,64,1792,11136,1856,11200
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/05402580_bnd.wtb,05402580_bnd.wtb,.wtb,terrain_bounds_wtb,245739,4599808,True,36,05402580_bnd,0x3BC5098A,0540,2580,1344,9600,1344,9600,64,1344,9600,1408,9664
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/07c02bc0_bnd.wtb,07c02bc0_bnd.wtb,.wtb,terrain_bounds_wtb,5370,34820096,True,36,07c02bc0_bnd,0x506A0FB2,07c0,2bc0,1984,11200,1984,11200,64,1984,11200,2048,11264
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0a4027c0_bnd.wtb,0a4027c0_bnd.wtb,.wtb,terrain_bounds_wtb,40459,59486208,True,36,0a4027c0_bnd,0xC95CC842,0a40,27c0,2624,10176,2624,10176,64,2624,10176,2688,10240
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0cc02440_bnd.wtb,0cc02440_bnd.wtb,.wtb,terrain_bounds_wtb,15168,79638528,True,36,0cc02440_bnd,0xC0DF4DD8,0cc0,2440,3264,9280,3264,9280,64,3264,9280,3328,9344
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14c01b80_bnd.wtb,14c01b80_bnd.wtb,.wtb,terrain_bounds_wtb,74347,158685184,True,36,14c01b80_bnd,0xAD704D43,14c0,1b80,5312,7040,5312,7040,64,5312,7040,5376,7104
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0d8025c0_bnd.wtb,0d8025c0_bnd.wtb,.wtb,terrain_bounds_wtb,26035,87476224,True,36,0d8025c0_bnd,0xFBFBA670,0d80,25c0,3456,9664,3456,9664,64,3456,9664,3520,9728
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/05802380_bnd.wtb,05802380_bnd.wtb,.wtb,terrain_bounds_wtb,9739,6017024,True,36,05802380_bnd,0xE2EC5372,0580,2380,1408,9088,1408,9088,64,1408,9088,1472,9152
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0b002a80_bnd.wtb,0b002a80_bnd.wtb,.wtb,terrain_bounds_wtb,15579,66373632,True,36,0b002a80_bnd,0xF9A79ACA,0b00,2a80,2816,10880,2816,10880,64,2816,10880,2880,10944
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15c02ac0_bnd.wtb,15c02ac0_bnd.wtb,.wtb,terrain_bounds_wtb,8744,174303232,True,36,15c02ac0_bnd,0xA85D6912,15c0,2ac0,5568,10944,5568,10944,64,5568,10944,5632,11008
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0f4027c0_bnd.wtb,0f4027c0_bnd.wtb,.wtb,terrain_bounds_wtb,33626,104849408,True,36,0f4027c0_bnd,0xE3BAC843,0f40,27c0,3904,10176,3904,10176,64,3904,10176,3968,10240
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0bc02480_bnd.wtb,0bc02480_bnd.wtb,.wtb,terrain_bounds_wtb,94961,71536640,True,36,0bc02480_bnd,0x6458638B,0bc0,2480,3008,9344,3008,9344,64,3008,9344,3072,9408
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/04002680_bnd.wtb,04002680_bnd.wtb,.wtb,terrain_bounds_wtb,16335,286720,True,36,04002680_bnd,0x740668F5,0400,2680,1024,9856,1024,9856,64,1024,9856,1088,9920
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18402640_bnd.wtb,18402640_bnd.wtb,.wtb,terrain_bounds_wtb,36745,198154240,True,36,18402640_bnd,0xCC002332,1840,2640,6208,9792,6208,9792,64,6208,9792,6272,9856
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13402180_bnd.wtb,13402180_bnd.wtb,.wtb,terrain_bounds_wtb,19363,142247936,True,36,13402180_bnd,0x8D1B7723,1340,2180,4928,8576,4928,8576,64,4928,8576,4992,8640
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18001d80_bnd.wtb,18001d80_bnd.wtb,.wtb,terrain_bounds_wtb,38961,194355200,True,36,18001d80_bnd,0x595B14DF,1800,1d80,6144,7552,6144,7552,64,6144,7552,6208,7616
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13002a00_bnd.wtb,13002a00_bnd.wtb,.wtb,terrain_bounds_wtb,63450,141113344,True,36,13002a00_bnd,0x041AE587,1300,2a00,4864,10752,4864,10752,64,4864,10752,4928,10816
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/10c02280_bnd.wtb,10c02280_bnd.wtb,.wtb,terrain_bounds_wtb,38096,117524480,True,36,10c02280_bnd,0x31F0E3E0,10c0,2280,4288,8832,4288,8832,64,4288,8832,4352,8896
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/07002700_bnd.wtb,07002700_bnd.wtb,.wtb,terrain_bounds_wtb,23115,25827328,True,36,07002700_bnd,0x7A05686A,0700,2700,1792,9984,1792,9984,64,1792,9984,1856,10048
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08c029c0_bnd.wtb,08c029c0_bnd.wtb,.wtb,terrain_bounds_wtb,58870,44580864,True,36,08c029c0_bnd,0x3411C8DC,08c0,29c0,2240,10688,2240,10688,64,2240,10688,2304,10752
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/16c01c40_bnd.wtb,16c01c40_bnd.wtb,.wtb,terrain_bounds_wtb,33203,184068096,True,36,16c01c40_bnd,0x72AB6E96,16c0,1c40,5824,7232,5824,7232,64,5824,7232,5888,7296
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/05002940_bnd.wtb,05002940_bnd.wtb,.wtb,terrain_bounds_wtb,16408,4038656,True,36,05002940_bnd,0x87AD9F1C,0500,2940,1280,10560,1280,10560,64,1280,10560,1344,10624
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/048026c0_bnd.wtb,048026c0_bnd.wtb,.wtb,terrain_bounds_wtb,11063,1380352,True,36,048026c0_bnd,0xBE249685,0480,26c0,1152,9920,1152,9920,64,1152,9920,1216,9984
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1b401b80_bnd.wtb,1b401b80_bnd.wtb,.wtb,terrain_bounds_wtb,3669,211021824,True,36,1b401b80_bnd,0x3630D6EA,1b40,1b80,6976,7040,6976,7040,64,6976,7040,7040,7104
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0ac02a00_bnd.wtb,0ac02a00_bnd.wtb,.wtb,terrain_bounds_wtb,79674,64241664,True,36,0ac02a00_bnd,0x3C722B06,0ac0,2a00,2752,10752,2752,10752,64,2752,10752,2816,10816
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0f8028c0_bnd.wtb,0f8028c0_bnd.wtb,.wtb,terrain_bounds_wtb,13464,106752000,True,36,0f8028c0_bnd,0x35EA0FFF,0f80,28c0,3968,10432,3968,10432,64,3968,10432,4032,10496
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/19402300_bnd.wtb,19402300_bnd.wtb,.wtb,terrain_bounds_wtb,8180,204244992,True,36,19402300_bnd,0xD6E7D370,1940,2300,6464,8960,6464,8960,64,6464,8960,6528,9024
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14401b00_bnd.wtb,14401b00_bnd.wtb,.wtb,terrain_bounds_wtb,8334,152168448,True,36,14401b00_bnd,0x3A4A2720,1440,1b00,5184,6912,5184,6912,64,5184,6912,5248,6976
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11802b00_bnd.wtb,11802b00_bnd.wtb,.wtb,terrain_bounds_wtb,49539,125177856,True,36,11802b00_bnd,0xFB93901F,1180,2b00,4480,11008,4480,11008,64,4480,11008,4544,11072
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11402940_bnd.wtb,11402940_bnd.wtb,.wtb,terrain_bounds_wtb,17544,122798080,True,36,11402940_bnd,0x6E9F3FD0,1140,2940,4416,10560,4416,10560,64,4416,10560,4480,10624
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/09402400_bnd.wtb,09402400_bnd.wtb,.wtb,terrain_bounds_wtb,26460,48627712,True,36,09402400_bnd,0x69F82551,0940,2400,2368,9216,2368,9216,64,2368,9216,2432,9280
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0ec01fc0_bnd.wtb,0ec01fc0_bnd.wtb,.wtb,terrain_bounds_wtb,71604,98609152,True,36,0ec01fc0_bnd,0x55B0E437,0ec0,1fc0,3776,8128,3776,8128,64,3776,8128,3840,8192
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/17001dc0_bnd.wtb,17001dc0_bnd.wtb,.wtb,terrain_bounds_wtb,12711,186544128,True,36,17001dc0_bnd,0xC198C050,1700,1dc0,5888,7616,5888,7616,64,5888,7616,5952,7680
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14c01a40_bnd.wtb,14c01a40_bnd.wtb,.wtb,terrain_bounds_wtb,6051,158500864,True,36,14c01a40_bnd,0xFB92EA4D,14c0,1a40,5312,6720,5312,6720,64,5312,6720,5376,6784
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/06402880_bnd.wtb,06402880_bnd.wtb,.wtb,terrain_bounds_wtb,89043,16586752,True,36,06402880_bnd,0x8B74B579,0640,2880,1600,10368,1600,10368,64,1600,10368,1664,10432
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0ec022c0_bnd.wtb,0ec022c0_bnd.wtb,.wtb,terrain_bounds_wtb,32161,99176448,True,36,0ec022c0_bnd,0x0CE1363B,0ec0,22c0,3776,8896,3776,8896,64,3776,8896,3840,8960
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0cc01ec0_bnd.wtb,0cc01ec0_bnd.wtb,.wtb,terrain_bounds_wtb,9616,78647296,True,36,0cc01ec0_bnd,0x3130AE61,0cc0,1ec0,3264,7872,3264,7872,64,3264,7872,3328,7936
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15801c40_bnd.wtb,15801c40_bnd.wtb,.wtb,terrain_bounds_wtb,79025,168390656,True,36,15801c40_bnd,0x1CC9178B,1580,1c40,5504,7232,5504,7232,64,5504,7232,5568,7296
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18401fc0_bnd.wtb,18401fc0_bnd.wtb,.wtb,terrain_bounds_wtb,23400,196796416,True,36,18401fc0_bnd,0x9C426F99,1840,1fc0,6208,8128,6208,8128,64,6208,8128,6272,8192
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13c026c0_bnd.wtb,13c026c0_bnd.wtb,.wtb,terrain_bounds_wtb,110379,148494336,True,36,13c026c0_bnd,0x6CFDC028,13c0,26c0,5056,9920,5056,9920,64,5056,9920,5120,9984
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0b802880_bnd.wtb,0b802880_bnd.wtb,.wtb,terrain_bounds_wtb,71344,70309888,True,36,0b802880_bnd,0x72A7AEF1,0b80,2880,2944,10368,2944,10368,64,2944,10368,3008,10432
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/09c02580_bnd.wtb,09c02580_bnd.wtb,.wtb,terrain_bounds_wtb,33478,54620160,True,36,09c02580_bnd,0xFE49EE0F,09c0,2580,2496,9600,2496,9600,64,2496,9600,2560,9664
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1a401d40_bnd.wtb,1a401d40_bnd.wtb,.wtb,terrain_bounds_wtb,31144,208664576,True,36,1a401d40_bnd,0xEF6D8C7E,1a40,1d40,6720,7488,6720,7488,64,6720,7488,6784,7552
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15801d40_bnd.wtb,15801d40_bnd.wtb,.wtb,terrain_bounds_wtb,32706,168564736,True,36,15801d40_bnd,0x5EC1AC6B,1580,1d40,5504,7488,5504,7488,64,5504,7488,5568,7552
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0a802140_bnd.wtb,0a802140_bnd.wtb,.wtb,terrain_bounds_wtb,24092,60215296,True,36,0a802140_bnd,0x9DE92C06,0a80,2140,2688,8512,2688,8512,64,2688,8512,2752,8576
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/10401f80_bnd.wtb,10401f80_bnd.wtb,.wtb,terrain_bounds_wtb,66471,111771648,True,36,10401f80_bnd,0xCA720E29,1040,1f80,4160,8064,4160,8064,64,4160,8064,4224,8128
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0b4028c0_bnd.wtb,0b4028c0_bnd.wtb,.wtb,terrain_bounds_wtb,72486,68014080,True,36,0b4028c0_bnd,0xBE6D68AA,0b40,28c0,2880,10432,2880,10432,64,2880,10432,2944,10496
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13402d40_bnd.wtb,13402d40_bnd.wtb,.wtb,terrain_bounds_wtb,8161,144328704,True,36,13402d40_bnd,0x8D39480B,1340,2d40,4928,11584,4928,11584,64,4928,11584,4992,11648
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/16c021c0_bnd.wtb,16c021c0_bnd.wtb,.wtb,terrain_bounds_wtb,93339,184776704,True,36,16c021c0_bnd,0x18DDC8F5,16c0,21c0,5824,8640,5824,8640,64,5824,8640,5888,8704
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11c02140_bnd.wtb,11c02140_bnd.wtb,.wtb,terrain_bounds_wtb,25826,125423616,True,36,11c02140_bnd,0x2842FE31,11c0,2140,4544,8512,4544,8512,64,4544,8512,4608,8576
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/144021c0_bnd.wtb,144021c0_bnd.wtb,.wtb,terrain_bounds_wtb,16544,153571328,True,36,144021c0_bnd,0xFED30284,1440,21c0,5184,8640,5184,8640,64,5184,8640,5248,8704
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/16c02240_bnd.wtb,16c02240_bnd.wtb,.wtb,terrain_bounds_wtb,54999,184903680,True,36,16c02240_bnd,0x7B496D42,16c0,2240,5824,8768,5824,8768,64,5824,8768,5888,8832
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/198026c0_bnd.wtb,198026c0_bnd.wtb,.wtb,terrain_bounds_wtb,5472,206198784,True,36,198026c0_bnd,0xEA6203CC,1980,26c0,6528,9920,6528,9920,64,6528,9920,6592,9984
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0fc02380_bnd.wtb,0fc02380_bnd.wtb,.wtb,terrain_bounds_wtb,12334,107925504,True,36,0fc02380_bnd,0x0C1D3A5E,0fc0,2380,4032,9088,4032,9088,64,4032,9088,4096,9152
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1b401f80_bnd.wtb,1b401f80_bnd.wtb,.wtb,terrain_bounds_wtb,2385,211224576,True,36,1b401f80_bnd,0xDD725A9F,1b40,1f80,6976,8064,6976,8064,64,6976,8064,7040,8128
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0b402640_bnd.wtb,0b402640_bnd.wtb,.wtb,terrain_bounds_wtb,63636,67604480,True,36,0b402640_bnd,0x44E4FCB0,0b40,2640,2880,9792,2880,9792,64,2880,9792,2944,9856
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1b801e80_bnd.wtb,1b801e80_bnd.wtb,.wtb,terrain_bounds_wtb,1375,211458048,True,36,1b801e80_bnd,0xD0A77EC3,1b80,1e80,7040,7808,7040,7808,64,7040,7808,7104,7872
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0f802380_bnd.wtb,0f802380_bnd.wtb,.wtb,terrain_bounds_wtb,13281,106147840,True,36,0f802380_bnd,0x4A517F12,0f80,2380,3968,9088,3968,9088,64,3968,9088,4032,9152
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/17401e40_bnd.wtb,17401e40_bnd.wtb,.wtb,terrain_bounds_wtb,32208,188831744,True,36,17401e40_bnd,0x3DDF480A,1740,1e40,5952,7744,5952,7744,64,5952,7744,6016,7808
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0e802a80_bnd.wtb,0e802a80_bnd.wtb,.wtb,terrain_bounds_wtb,21403,98095104,True,36,0e802a80_bnd,0xED2DA657,0e80,2a80,3712,10880,3712,10880,64,3712,10880,3776,10944
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0f402100_bnd.wtb,0f402100_bnd.wtb,.wtb,terrain_bounds_wtb,33661,103880704,True,36,0f402100_bnd,0xB8E3D352,0f40,2100,3904,8448,3904,8448,64,3904,8448,3968,8512
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/10402680_bnd.wtb,10402680_bnd.wtb,.wtb,terrain_bounds_wtb,35925,113072128,True,36,10402680_bnd,0xFE08AC51,1040,2680,4160,9856,4160,9856,64,4160,9856,4224,9920
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0b8029c0_bnd.wtb,0b8029c0_bnd.wtb,.wtb,terrain_bounds_wtb,84715,70653952,True,36,0b8029c0_bnd,0x02F1FE69,0b80,29c0,2944,10688,2944,10688,64,2944,10688,3008,10752
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08802880_bnd.wtb,08802880_bnd.wtb,.wtb,terrain_bounds_wtb,49113,41134080,True,36,08802880_bnd,0x963BEF17,0880,2880,2176,10368,2176,10368,64,2176,10368,2240,10432
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/06802140_bnd.wtb,06802140_bnd.wtb,.wtb,terrain_bounds_wtb,7821,17403904,True,36,06802140_bnd,0xE3C13BFA,0680,2140,1664,8512,1664,8512,64,1664,8512,1728,8576
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/044028c0_bnd.wtb,044028c0_bnd.wtb,.wtb,terrain_bounds_wtb,11767,911360,True,36,044028c0_bnd,0x49850F0A,0440,28c0,1088,10432,1088,10432,64,1088,10432,1152,10496
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18802180_bnd.wtb,18802180_bnd.wtb,.wtb,terrain_bounds_wtb,85228,199354368,True,36,18802180_bnd,0x81EA37F6,1880,2180,6272,8576,6272,8576,64,6272,8576,6336,8640
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/190024c0_bnd.wtb,190024c0_bnd.wtb,.wtb,terrain_bounds_wtb,9756,203163648,True,36,190024c0_bnd,0x44289569,1900,24c0,6400,9408,6400,9408,64,6400,9408,6464,9472
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/050023c0_bnd.wtb,050023c0_bnd.wtb,.wtb,terrain_bounds_wtb,9580,2686976,True,36,050023c0_bnd,0xA19AA335,0500,23c0,1280,9152,1280,9152,64,1280,9152,1344,9216
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/12002b00_bnd.wtb,12002b00_bnd.wtb,.wtb,terrain_bounds_wtb,34228,129474560,True,36,12002b00_bnd,0x48F775B5,1200,2b00,4608,11008,4608,11008,64,4608,11008,4672,11072
