internal_path,versions_present,sha1_count,status,version_sha1s,version_sizes,extracted_paths,old_match_statuses,matched_terms 
content\release64\0x06C35575\zombiepack\0xFC79EE13\cholla_springs\coots_chapel\cootschapel_z.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:8f9a364b9d264dcafd6a0b6b1a5ef2baf9ad7f15|live_content:8f9a364b9d264dcafd6a0b6b1a5ef2baf9ad7f15|putback_content:8f9a364b9d264dcafd6a0b6b1a5ef2baf9ad7f15,live_2026_content:41986|live_content:41986|putback_content:41986,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_cholla_springs_coots_chapel_cootschapel_z.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_cholla_springs_coots_chapel_cootschapel_z.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_cholla_springs_coots_chapel_cootschapel_z.wsc.strings.txt,no_reference,ui
content\release64\0x06C35575\zombiepack\0xFC79EE13\cholla_springs\ridgewood_farm\ridgewoodfarm_z.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:b7793239e9c23e53ab282bf276d636ac91386b40|live_content:b7793239e9c23e53ab282bf276d636ac91386b40|putback_content:b7793239e9c23e53ab282bf276d636ac91386b40,live_2026_content:28861|live_content:28861|putback_content:28861,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_cholla_springs_ridgewood_farm_ridgewoodfarm_z.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_cholla_springs_ridgewood_farm_ridgewoodfarm_z.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_cholla_springs_ridgewood_farm_ridgewoodfarm_z.wsc.strings.txt,no_reference,ui
content\release64\0x06C35575\zombiepack\0xFC79EE13\gaptooth_ridge\benedict_point\benedictpoint_z.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:50196f65515dd56f3de8a15dfe37d2152c9d8830|live_content:50196f65515dd56f3de8a15dfe37d2152c9d8830|putback_content:50196f65515dd56f3de8a15dfe37d2152c9d8830,live_2026_content:27747|live_content:27747|putback_content:27747,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_gaptooth_ridge_benedict_point_benedictpoint_z.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_gaptooth_ridge_benedict_point_benedictpoint_z.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_gaptooth_ridge_benedict_point_benedictpoint_z.wsc.strings.txt,no_reference,ui
content\release64\0x06C35575\zombiepack\0xFC79EE13\gaptooth_ridge\gaptooth_breach\gaptoothbreach_z.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:a3326982bfaf9b4f0dabbe9b3110db084ac10b58|live_content:a3326982bfaf9b4f0dabbe9b3110db084ac10b58|putback_content:a3326982bfaf9b4f0dabbe9b3110db084ac10b58,live_2026_content:28495|live_content:28495|putback_content:28495,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_gaptooth_ridge_gaptooth_breach_gaptoothbreach_z.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_gaptooth_ridge_gaptooth_breach_gaptoothbreach_z.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_gaptooth_ridge_gaptooth_breach_gaptoothbreach_z.wsc.strings.txt,no_reference,ui
content\release64\0x06C35575\zombiepack\0xFC79EE13\gaptooth_ridge\tumbleweed\tumbleweed_z.sco,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:ba1e64054f0f32c0b0cd152b617b86ac247eabb0|live_content:ba1e64054f0f32c0b0cd152b617b86ac247eabb0|putback_content:ba1e64054f0f32c0b0cd152b617b86ac247eabb0,live_2026_content:47827|live_content:47827|putback_content:47827,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_gaptooth_ridge_tumbleweed_tumbleweed_z.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_gaptooth_ridge_tumbleweed_tumbleweed_z.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_gaptooth_ridge_tumbleweed_tumbleweed_z.sco.strings.txt,no_reference,ui
content\release64\0x06C35575\zombiepack\0xFC79EE13\hennigans_stead\hennigansstead_z.sco,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:1fb3a5b8563ddd1bd1632bfb1d6ebb3d3eb892a5|live_content:1fb3a5b8563ddd1bd1632bfb1d6ebb3d3eb892a5|putback_content:1fb3a5b8563ddd1bd1632bfb1d6ebb3d3eb892a5,live_2026_content:21916|live_content:21916|putback_content:21916,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_hennigans_stead_hennigansstead_z.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_hennigans_stead_hennigansstead_z.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_hennigans_stead_hennigansstead_z.sco.strings.txt,no_reference,ui
content\release64\0x06C35575\zombiepack\0xFC79EE13\hennigans_stead\pikes_basin\pikesbasin_z.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:c145c682c2128a70eb9ad94a3a3698512a395093|live_content:c145c682c2128a70eb9ad94a3a3698512a395093|putback_content:c145c682c2128a70eb9ad94a3a3698512a395093,live_2026_content:32842|live_content:32842|putback_content:32842,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_hennigans_stead_pikes_basin_pikesbasin_z.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_hennigans_stead_pikes_basin_pikesbasin_z.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_hennigans_stead_pikes_basin_pikesbasin_z.wsc.strings.txt,no_reference,ui
content\release64\0x06C35575\zombiepack\0xFC79EE13\rio_bravo\fort_mercer\fortmercer_z.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:6338349c277ba3d707612b19e5566cb8ed03b37c|live_content:6338349c277ba3d707612b19e5566cb8ed03b37c|putback_content:6338349c277ba3d707612b19e5566cb8ed03b37c,live_2026_content:32952|live_content:32952|putback_content:32952,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_rio_bravo_fort_mercer_fortmercer_z.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_rio_bravo_fort_mercer_fortmercer_z.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_rio_bravo_fort_mercer_fortmercer_z.wsc.strings.txt,no_reference,ui
content\release64\0x06C35575\zombiepack\0xFC79EE13\rio_bravo\plainview\plainview_z.sco,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:0687ecdcae6a07809cc24d98e6f1d25598d835bc|live_content:0687ecdcae6a07809cc24d98e6f1d25598d835bc|putback_content:0687ecdcae6a07809cc24d98e6f1d25598d835bc,live_2026_content:29421|live_content:29421|putback_content:29421,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_rio_bravo_plainview_plainview_z.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_rio_bravo_plainview_plainview_z.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_0xFC79EE13_rio_bravo_plainview_plainview_z.sco.strings.txt,no_reference,ui
content\release64\0x06C35575\zombiepack\beats\beat_burning_bodies.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:a6d4668c3fe49b6f870c3e84b7d749e83ee9097e|live_content:a6d4668c3fe49b6f870c3e84b7d749e83ee9097e|putback_content:a6d4668c3fe49b6f870c3e84b7d749e83ee9097e,live_2026_content:14269|live_content:14269|putback_content:14269,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_beats_beat_burning_bodies.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_beats_beat_burning_bodies.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_beats_beat_burning_bodies.wsc.strings.txt,no_reference,ui
content\release64\0x06C35575\zombiepack\beats\beat_cannibal_camp.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:c5331c1ff5c2dadf1732408af6277e8c3c336f1a|live_content:c5331c1ff5c2dadf1732408af6277e8c3c336f1a|putback_content:c5331c1ff5c2dadf1732408af6277e8c3c336f1a,live_2026_content:15370|live_content:15370|putback_content:15370,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_beats_beat_cannibal_camp.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_beats_beat_cannibal_camp.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_beats_beat_cannibal_camp.wsc.strings.txt,no_reference,ui
content\release64\0x06C35575\zombiepack\beats\beat_dead_pile_a.sco,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:03b525017694682c7144b460997aa72c46cbd70b|live_content:03b525017694682c7144b460997aa72c46cbd70b|putback_content:03b525017694682c7144b460997aa72c46cbd70b,live_2026_content:15525|live_content:15525|putback_content:15525,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_beats_beat_dead_pile_a.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_beats_beat_dead_pile_a.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_beats_beat_dead_pile_a.sco.strings.txt,no_reference,ui
content\release64\0x06C35575\zombiepack\beats\beat_family_overrun.sco,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:8b6c8c44b3d88d4d7cfc0462b8ed362a91408b3a|live_content:8b6c8c44b3d88d4d7cfc0462b8ed362a91408b3a|putback_content:8b6c8c44b3d88d4d7cfc0462b8ed362a91408b3a,live_2026_content:16107|live_content:16107|putback_content:16107,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_beats_beat_family_overrun.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_beats_beat_family_overrun.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_beats_beat_family_overrun.sco.strings.txt,no_reference,ui
content\release64\0x06C35575\zombiepack\beats\beat_hunter.sco,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:b1bf6716ae0ef536fdbc45569162bdb05dfcc222|live_content:b1bf6716ae0ef536fdbc45569162bdb05dfcc222|putback_content:b1bf6716ae0ef536fdbc45569162bdb05dfcc222,live_2026_content:23287|live_content:23287|putback_content:23287,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_beats_beat_hunter.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_beats_beat_hunter.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_beats_beat_hunter.sco.strings.txt,no_reference,ui
content\release64\0x06C35575\zombiepack\beats\beat_magical_animals.sco,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:b72ab1c6fbae498e80544dfbc1eb9f36f8fdeeb6|live_content:b72ab1c6fbae498e80544dfbc1eb9f36f8fdeeb6|putback_content:b72ab1c6fbae498e80544dfbc1eb9f36f8fdeeb6,live_2026_content:14775|live_content:14775|putback_content:14775,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_beats_beat_magical_animals.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_beats_beat_magical_animals.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_beats_beat_magical_animals.sco.strings.txt,no_reference,ui
content\release64\0x06C35575\zombiepack\beats\beat_overrun.sco,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:c03b7e7174104bf8ab844a2ccc12c35cb7fe848f|live_content:c03b7e7174104bf8ab844a2ccc12c35cb7fe848f|putback_content:c03b7e7174104bf8ab844a2ccc12c35cb7fe848f,live_2026_content:18466|live_content:18466|putback_content:18466,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_beats_beat_overrun.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_beats_beat_overrun.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_beats_beat_overrun.sco.strings.txt,no_reference,ui
content\release64\0x06C35575\zombiepack\beats\beat_overrun.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:cc8c1620d97dafa9c4e81744b2bdbc67445dcebc|live_content:cc8c1620d97dafa9c4e81744b2bdbc67445dcebc|putback_content:cc8c1620d97dafa9c4e81744b2bdbc67445dcebc,live_2026_content:17759|live_content:17759|putback_content:17759,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_beats_beat_overrun.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_beats_beat_overrun.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_beats_beat_overrun.wsc.strings.txt,no_reference,ui
content\release64\0x06C35575\zombiepack\beats\beat_sharpshooter.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:f69d28ce1dc7a3e3c46fa3bd569267b32c34ac3b|live_content:f69d28ce1dc7a3e3c46fa3bd569267b32c34ac3b|putback_content:f69d28ce1dc7a3e3c46fa3bd569267b32c34ac3b,live_2026_content:21590|live_content:21590|putback_content:21590,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_beats_beat_sharpshooter.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_beats_beat_sharpshooter.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_beats_beat_sharpshooter.wsc.strings.txt,no_reference,ui
content\release64\0x06C35575\zombiepack\beats\beat_trapped_survivor.sco,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:0a1aaf31ac965bfc1181c8eb77896cd24d22ef7d|live_content:0a1aaf31ac965bfc1181c8eb77896cd24d22ef7d|putback_content:0a1aaf31ac965bfc1181c8eb77896cd24d22ef7d,live_2026_content:33210|live_content:33210|putback_content:33210,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_beats_beat_trapped_survivor.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_beats_beat_trapped_survivor.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_beats_beat_trapped_survivor.sco.strings.txt,no_reference,ui
content\release64\0x06C35575\zombiepack\beats\beat_trapped_survivor.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:ca06dc4a3ea7d91e0b5ee150a9948a6ed4b6f105|live_content:ca06dc4a3ea7d91e0b5ee150a9948a6ed4b6f105|putback_content:ca06dc4a3ea7d91e0b5ee150a9948a6ed4b6f105,live_2026_content:30403|live_content:30403|putback_content:30403,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_beats_beat_trapped_survivor.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_beats_beat_trapped_survivor.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_beats_beat_trapped_survivor.wsc.strings.txt,no_reference,ui
content\release64\0x06C35575\zombiepack\gringos\scripts\blunderbussammokit.sco,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:085c8025c2a84054ff8b5d219cba41f2ac7d4ed2|live_content:085c8025c2a84054ff8b5d219cba41f2ac7d4ed2|putback_content:085c8025c2a84054ff8b5d219cba41f2ac7d4ed2,live_2026_content:7167|live_content:7167|putback_content:7167,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_blunderbussammokit.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_blunderbussammokit.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_blunderbussammokit.sco.strings.txt,no_reference,gringo
content\release64\0x06C35575\zombiepack\gringos\scripts\blunderbussammokit.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:fdcc6aa9448c13239a818621b9686f2f59662845|live_content:fdcc6aa9448c13239a818621b9686f2f59662845|putback_content:fdcc6aa9448c13239a818621b9686f2f59662845,live_2026_content:7005|live_content:7005|putback_content:7005,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_blunderbussammokit.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_blunderbussammokit.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_blunderbussammokit.wsc.strings.txt,no_reference,gringo
content\release64\0x06C35575\zombiepack\gringos\scripts\dlc_eating_multi.sco,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:de0202cfaafd330f2f7f274eccb55c853b1d1efc|live_content:de0202cfaafd330f2f7f274eccb55c853b1d1efc|putback_content:de0202cfaafd330f2f7f274eccb55c853b1d1efc,live_2026_content:9091|live_content:9091|putback_content:9091,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_dlc_eating_multi.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_dlc_eating_multi.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_dlc_eating_multi.sco.strings.txt,no_reference,gringo
content\release64\0x06C35575\zombiepack\gringos\scripts\dlc_eating_multi.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:c2ef33fa8c3da447f593b95b66ab8e936161e34f|live_content:c2ef33fa8c3da447f593b95b66ab8e936161e34f|putback_content:c2ef33fa8c3da447f593b95b66ab8e936161e34f,live_2026_content:8895|live_content:8895|putback_content:8895,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_dlc_eating_multi.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_dlc_eating_multi.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_dlc_eating_multi.wsc.strings.txt,no_reference,gringo
content\release64\0x06C35575\zombiepack\gringos\scripts\dlc_find_blunderbuss.sco,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:b9338a4ce03114eb7ed3d148eeca336883fc9b35|live_content:b9338a4ce03114eb7ed3d148eeca336883fc9b35|putback_content:b9338a4ce03114eb7ed3d148eeca336883fc9b35,live_2026_content:8837|live_content:8837|putback_content:8837,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_dlc_find_blunderbuss.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_dlc_find_blunderbuss.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_dlc_find_blunderbuss.sco.strings.txt,no_reference,gringo;ui
content\release64\0x06C35575\zombiepack\gringos\scripts\dlc_find_blunderbuss.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:bd3563c0358e3376ffcb4a2c9f2e71928fb94c8d|live_content:bd3563c0358e3376ffcb4a2c9f2e71928fb94c8d|putback_content:bd3563c0358e3376ffcb4a2c9f2e71928fb94c8d,live_2026_content:8636|live_content:8636|putback_content:8636,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_dlc_find_blunderbuss.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_dlc_find_blunderbuss.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_dlc_find_blunderbuss.wsc.strings.txt,no_reference,gringo
content\release64\0x06C35575\zombiepack\gringos\scripts\dlc_player_burn_coffin.sco,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:b6b3a961bd640a3c75de4774dc634f21603521aa|live_content:b6b3a961bd640a3c75de4774dc634f21603521aa|putback_content:b6b3a961bd640a3c75de4774dc634f21603521aa,live_2026_content:9286|live_content:9286|putback_content:9286,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_dlc_player_burn_coffin.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_dlc_player_burn_coffin.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_dlc_player_burn_coffin.sco.strings.txt,no_reference,gringo
content\release64\0x06C35575\zombiepack\gringos\scripts\dlc_player_burn_coffin.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:1e8a1717205155e5ae8969cbad5530c115dba739|live_content:1e8a1717205155e5ae8969cbad5530c115dba739|putback_content:1e8a1717205155e5ae8969cbad5530c115dba739,live_2026_content:9083|live_content:9083|putback_content:9083,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_dlc_player_burn_coffin.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_dlc_player_burn_coffin.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_dlc_player_burn_coffin.wsc.strings.txt,no_reference,gringo
