comp_id,offset_hex,ptr_hex,script_name,gringo_name,query_name,child_count,instanced_count,activation_radius,instance_slot_count,critical,large_script,maintain_state,vehicleish,parent_chain
3828,0x46D40,0x50046D40,content\scripting\gringo\ItemScripts\Chewing_Tobacco,,,2,0,0.0,0,False,False,True,False,
3831,0x46FA0,0x50046FA0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
3835,0x42E04,0x50042E04,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
3839,0x45450,0x50045450,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
3846,0x45D38,0x50045D38,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3851,0x4B1D4,0x5004B1D4,content\scripting\gringo\CommonScripts\stealth_kill,,,1,6,0.0,6,False,False,True,False,
3859,0x4CD70,0x5004CD70,content\scripting\gringo\CommonScripts\GenericGringo,,,2,6,0.0,6,False,False,True,False,
3868,0x454E8,0x500454E8,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3873,0x3C3DC,0x5003C3DC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,True,False,True,False,
3878,0x486C8,0x500486C8,content\scripting\gringo\ItemScripts\Explorers_Map,,,1,0,0.0,0,False,False,True,False,
3880,0x3F7D0,0x5003F7D0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3886,0x49DF0,0x50049DF0,content\scripting\gringo\CommonScripts\trainCarBox05_gringo,,,0,0,200.0,0,False,False,True,True,
3887,0x41C80,0x50041C80,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3892,0x3BED0,0x5003BED0,content\scripting\gringo\CommonScripts\Vehicle_Generator,,,2,0,200.0,0,False,False,False,True,
3895,0x44578,0x50044578,content\scripting\gringo\CommonScripts\GiveAway_Footlocker,,,1,6,2.0,6,False,False,True,False,
3898,0x4A050,0x5004A050,content\scripting\gringo\CommonScripts\fake_FFF_standalone,,,1,3,3.0,3,False,False,True,False,
3903,0x47BCC,0x50047BCC,content\scripting\gringo\ItemScripts\Horse_Deed,,,1,0,0.0,0,False,False,True,False,
3905,0x411D0,0x500411D0,content\scripting\gringo\CommonScripts\Marshal_Camp02_gringo,,,0,0,175.0,0,False,False,False,False,
3906,0x3EA28,0x5003EA28,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
3910,0x44F44,0x50044F44,content\scripting\gringo\CommonScripts\AI_Lockpick_Safe,,,1,6,3.0,6,False,False,True,False,
3915,0x456FC,0x500456FC,content\scripting\gringo\CommonScripts\GenericGringo,,,2,10,0.0,10,False,False,True,False,
3928,0x4D5C0,0x5004D5C0,content\scripting\gringo\CommonScripts\CampfireIndian_bad_gringo,,,0,0,175.0,0,False,False,True,False,
3929,0x3D430,0x5003D430,content\scripting\gringo\CommonScripts\Player_ChairLook,,,1,6,0.0,6,False,False,True,False,
3936,0x4C994,0x5004C994,content\scripting\gringo\CommonScripts\GenericGringo,,,2,5,0.0,5,False,False,True,False,
3944,0x423A0,0x500423A0,content\scripting\gringo\CommonScripts\Climb_Help,,,1,5,0.0,5,False,False,True,False,
3951,0x42BF0,0x50042BF0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
3955,0x48D04,0x50048D04,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
3960,0x47920,0x50047920,content\scripting\gringo\ItemScripts\Horse_Deed,,,1,0,0.0,0,False,False,True,False,
3962,0x49D0C,0x50049D0C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
3969,0x47AE8,0x50047AE8,content\scripting\gringo\CommonScripts\fake_liars_dice,,,2,11,0.0,11,False,False,True,False,
3983,0x43F88,0x50043F88,content\scripting\gringo\CommonScripts\NPC_Lockpicking_Door,,,1,4,3.0,4,False,False,True,False,
3987,0x4653C,0x5004653C,content\scripting\gringo\CommonScripts\Player_Treasure,,,1,6,75.0,6,False,False,True,False,
3994,0x43148,0x50043148,content\scripting\gringo\CommonScripts\WhisperGringo,,,1,3,0.0,3,False,False,True,False,
3998,0x446F4,0x500446F4,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4003,0x4B9D8,0x5004B9D8,content\scripting\gringo\CommonScripts\GenericGringo,,,1,8,0.0,8,False,False,True,False,
4014,0x423EC,0x500423EC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,11,0.25,11,False,False,True,False,
4027,0x3C2AC,0x5003C2AC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
4033,0x43C90,0x50043C90,content\scripting\gringo\CommonScripts\GenericGringo,,,2,6,0.0,6,True,False,True,False,
4040,0x4A5F4,0x5004A5F4,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
4047,0x4A770,0x5004A770,content\scripting\gringo\MultistageGringo\GenericMultistageGringo,,,1,6,50.0,6,False,False,True,False,
4052,0x48170,0x50048170,content\scripting\gringo\ItemScripts\Meds,,,2,0,0.0,0,False,False,True,False,
4055,0x4711C,0x5004711C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,2,0.0,2,False,False,True,False,
4059,0x44104,0x50044104,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4064,0x402F8,0x500402F8,content\scripting\gringo\CommonScripts\GenericGringo,,,2,14,0.0,14,False,False,True,False,
4081,0x4BBEC,0x5004BBEC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
4087,0x40980,0x50040980,content\scripting\gringo\CommonScripts\GetWantedPosterGround,,,1,5,0.0,5,False,False,True,False,
4092,0x48D50,0x50048D50,content\scripting\gringo\ItemScripts\Bandana,,,3,1,0.0,1,False,False,True,False,
4096,0x3FCDC,0x5003FCDC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4102,0x41430,0x50041430,content\scripting\gringo\CommonScripts\Player_Treasure,,,1,5,75.0,5,False,False,True,False,
4108,0x3E990,0x5003E990,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4115,0x46114,0x50046114,content\scripting\gringo\CommonScripts\locatorattachgringo,,,2,6,0.0,6,False,False,True,False,
4124,0x41398,0x50041398,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4128,0x4C9E0,0x5004C9E0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4133,0x42F80,0x50042F80,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
4142,0x42698,0x50042698,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,True,False,True,False,
4148,0x3E354,0x5003E354,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4152,0x41D64,0x50041D64,content\scripting\gringo\CommonScripts\HandOverLetter,,,1,3,0.0,3,False,False,True,False,
4157,0x480D8,0x500480D8,content\scripting\gringo\ItemScripts\Elegant_Suit,,,1,0,0.0,0,False,False,True,False,
4159,0x40934,0x50040934,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4165,0x3D7C0,0x5003D7C0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
4175,0x42E50,0x50042E50,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4180,0x49930,0x50049930,content\scripting\gringo\CommonScripts\trainCarBaggage_gringo,,,0,0,200.0,0,False,False,True,True,
4181,0x44954,0x50044954,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4187,0x4193C,0x5004193C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,2,0.0,2,False,False,True,False,
4191,0x3C50C,0x5003C50C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4195,0x3EB0C,0x5003EB0C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4202,0x4180C,0x5004180C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4207,0x44EAC,0x50044EAC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,2,0.0,2,False,False,True,False,
4211,0x3F94C,0x5003F94C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
4217,0x49B90,0x50049B90,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,10.0,4,False,False,True,False,
4223,0x41774,0x50041774,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4227,0x4277C,0x5004277C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4231,0x418A4,0x500418A4,content\scripting\gringo\CommonScripts\OpenBigDoor,,,1,3,0.0,3,False,False,True,False,
4235,0x440B8,0x500440B8,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4240,0x3E944,0x5003E944,content\scripting\gringo\CommonScripts\Home02Ranch_Camp03_gringo,,,0,0,175.0,0,False,False,False,False,
4241,0x3C8E8,0x5003C8E8,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4248,0x46244,0x50046244,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4253,0x4C6E8,0x5004C6E8,content\scripting\gringo\CommonScripts\Gringo_NoCamera,,,1,5,0.0,5,False,False,True,False,
4260,0x3DFC4,0x5003DFC4,content\scripting\gringo\CommonScripts\Outlaw_Camp01_gringo,,,0,0,175.0,0,False,False,False,False,
4261,0x40A64,0x50040A64,content\scripting\gringo\CommonScripts\GenericGringo,,,4,15,0.0,15,True,False,True,False,
4277,0x40B48,0x50040B48,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4282,0x433F4,0x500433F4,content\scripting\gringo\CommonScripts\Sliding_Gate,,,5,22,500.0,22,False,False,True,False,
4300,0x3FD28,0x5003FD28,content\scripting\gringo\CommonScripts\Marshal_Camp01_gringo,,,0,0,175.0,0,False,False,False,False,
4301,0x49D58,0x50049D58,content\scripting\gringo\CommonScripts\trainCarBox04_gringo,,,0,0,200.0,0,False,False,True,True,
4302,0x4D1E4,0x5004D1E4,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4307,0x42730,0x50042730,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
4313,0x49094,0x50049094,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4317,0x4A8EC,0x5004A8EC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4322,0x3C214,0x5003C214,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4329,0x4CE54,0x5004CE54,content\scripting\gringo\CommonScripts\Campfire01_always_gringo,,,0,0,175.0,0,False,False,True,False,
4330,0x42EE8,0x50042EE8,content\scripting\gringo\CommonScripts\GenericGringo,,,2,6,0.0,6,False,False,True,False,
4339,0x4CEEC,0x5004CEEC,content\scripting\gringo\CommonScripts\Campfire01_law_gringo,,,0,0,175.0,0,False,False,True,False,
4340,0x44020,0x50044020,content\scripting\gringo\CommonScripts\gun_giveaway_pistol,,,1,7,0.0,7,False,False,True,False,
4350,0x4CBF4,0x5004CBF4,content\scripting\gringo\CommonScripts\player_dig_grave,,,1,4,100.0,4,False,False,True,False,
4354,0x3CF70,0x5003CF70,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4358,0x4C69C,0x5004C69C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4363,0x4CE08,0x5004CE08,content\scripting\gringo\CommonScripts\Campfire01_gringo,,,0,0,175.0,0,False,False,True,False,
4364,0x4AB4C,0x5004AB4C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4368,0x3FF3C,0x5003FF3C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,2,0.0,2,False,False,True,False,
4372,0x47C64,0x50047C64,content\scripting\gringo\ItemScripts\Horse_Deed,,,1,0,0.0,0,False,False,True,False,
4374,0x40850,0x50040850,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4379,0x42BA4,0x50042BA4,content\scripting\gringo\CommonScripts\GenericGringo,,,3,10,0.0,10,True,False,True,False,
4390,0x472E4,0x500472E4,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4395,0x45E68,0x50045E68,content\scripting\gringo\CommonScripts\Player_Treasure,,,1,6,75.0,6,False,False,True,False,
4402,0x40260,0x50040260,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4406,0x47F5C,0x50047F5C,content\scripting\gringo\ItemScripts\Horse_Deed,,,1,0,0.0,0,False,False,True,False,
4408,0x46B78,0x50046B78,content\scripting\gringo\ItemScripts\Moonshine,,,3,1,0.0,1,False,False,True,False,
4412,0x40214,0x50040214,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4417,0x42010,0x50042010,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4422,0x4A5A8,0x5004A5A8,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4427,0x4510C,0x5004510C,content\scripting\gringo\CommonScripts\GenericGringo,,,3,9,0.0,9,True,False,True,False,
4437,0x43440,0x50043440,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4442,0x3CB48,0x5003CB48,content\scripting\gringo\CommonScripts\GenericGringo,,,1,9,0.0,9,False,False,True,False,
4455,0x452D4,0x500452D4,content\scripting\gringo\CommonScripts\Gringo_NoCamera,,,1,3,0.0,3,False,False,True,False,
4459,0x49FB8,0x50049FB8,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4464,0x46B2C,0x50046B2C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4469,0x3D138,0x5003D138,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4473,0x4B220,0x5004B220,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4477,0x4D01C,0x5004D01C,content\scripting\gringo\CommonScripts\Campfire03_law_gringo,,,0,0,175.0,0,False,False,False,False,
4478,0x46CA8,0x50046CA8,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
4484,0x41054,0x50041054,content\scripting\gringo\CommonScripts\GenericGringo,,,1,2,0.0,2,False,False,True,False,
4488,0x4264C,0x5004264C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,2.0,4,False,False,True,False,
4494,0x45C08,0x50045C08,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4500,0x48254,0x50048254,content\scripting\gringo\CommonScripts\Merchant_Camp05_gringo,,,0,0,175.0,0,False,False,False,False,
4501,0x4D658,0x5004D658,content\scripting\gringo\CommonScripts\CampfireIndian_bad_gringo,,,0,0,175.0,0,False,False,True,False,
4502,0x3D858,0x5003D858,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4506,0x4348C,0x5004348C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4511,0x44A38,0x50044A38,content\scripting\gringo\CommonScripts\GenericGringo,,,1,2,0.0,2,False,False,True,False,
4515,0x4CCD8,0x5004CCD8,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
4522,0x41B04,0x50041B04,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
4529,0x44B68,0x50044B68,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,True,False,True,False,
4535,0x435BC,0x500435BC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4539,0x4BA24,0x5004BA24,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,True,False,True,False,
4544,0x4A180,0x5004A180,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
4552,0x3EE04,0x5003EE04,content\scripting\gringo\CommonScripts\MexGirl_Camp03_gringo,,,0,0,175.0,0,False,False,False,False,
4553,0x3FA30,0x5003FA30,content\scripting\gringo\MultistageGringo\GenericMultistageGringo,,,1,6,50.0,6,False,False,True,False,
4558,0x4D198,0x5004D198,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
4567,0x3D054,0x5003D054,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4571,0x461F8,0x500461F8,content\scripting\gringo\CommonScripts\TurretAttachMover,,,3,12,0.0,12,False,False,True,False,
4584,0x44280,0x50044280,content\scripting\gringo\CommonScripts\hostage_kneel,,,2,12,0.0,12,False,False,True,False,
4601,0x494BC,0x500494BC,content\scripting\gringo\CommonScripts\Chair_weaponkill,,,3,6,0.25,6,False,False,True,False,
4611,0x49178,0x50049178,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4616,0x3FBAC,0x5003FBAC,content\scripting\gringo\CommonScripts\Ranch_Camp08_gringo,,,0,0,175.0,0,False,False,False,False,
4617,0x430B0,0x500430B0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,7,0.0,7,False,False,True,False,
4625,0x465D4,0x500465D4,content\scripting\gringo\CommonScripts\Rebel_Camp04_gringo,,,0,0,175.0,0,False,False,False,False,
4626,0x46D8C,0x50046D8C,content\scripting\gringo\CommonScripts\MusicGringo,,,1,5,0.0,5,False,False,True,False,
4632,0x47CB0,0x50047CB0,content\scripting\gringo\ItemScripts\Horse_Deed,,,1,0,0.0,0,False,False,True,False,
4634,0x43FD4,0x50043FD4,content\scripting\gringo\CommonScripts\Mex_BeatingDanger,,,1,5,0.0,5,False,False,True,False,
4643,0x42D20,0x50042D20,content\scripting\gringo\GringoBrains\GringoBrainScripts\companion_brain,,,7,7,2147483648.0,7,True,False,True,False,
4653,0x4394C,0x5004394C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4657,0x44D30,0x50044D30,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
4663,0x42FCC,0x50042FCC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4667,0x437D0,0x500437D0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4671,0x4A9D0,0x5004A9D0,content\scripting\gringo\CommonScripts\Vehicle_Generator,,,2,0,200.0,0,False,False,False,True,
4674,0x4AA1C,0x5004AA1C,content\scripting\gringo\CommonScripts\Player_Treasure,,,1,6,75.0,6,False,False,True,False,
4681,0x42F34,0x50042F34,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4686,0x3C7B8,0x5003C7B8,content\scripting\gringo\CommonScripts\horseHitching,,,1,3,0.0,3,False,False,True,False,
4691,0x48760,0x50048760,content\scripting\gringo\ItemScripts\Explorers_Map,,,1,0,0.0,0,False,False,True,False,
4693,0x4C7CC,0x5004C7CC,content\scripting\gringo\CommonScripts\Gringo_NoCamera,,,1,3,0.0,3,False,False,True,False,
4697,0x40E8C,0x50040E8C,content\scripting\gringo\CommonScripts\Player_Sit_Campfire,,,0,0,10.0,0,False,False,True,False,
4698,0x3EA74,0x5003EA74,content\scripting\gringo\CommonScripts\GenericGringo,,,2,6,0.25,6,False,False,True,False,
4705,0x4B4CC,0x5004B4CC,content\scripting\gringo\CommonScripts\CarCrank_gringo,,,1,3,100.0,3,False,False,False,False,
4710,0x46BC4,0x50046BC4,content\scripting\gringo\CommonScripts\Animal_Eating,,,1,2,0.0,2,False,False,True,False,
4714,0x45580,0x50045580,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4720,0x408E8,0x500408E8,content\scripting\gringo\CommonScripts\hitchingPostScript,,,0,0,20.0,0,False,False,True,False,
4721,0x46750,0x50046750,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4727,0x4BC84,0x5004BC84,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
4734,0x410A0,0x500410A0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
4740,0x4C4D4,0x5004C4D4,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4745,0x3CDA8,0x5003CDA8,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
4752,0x40FBC,0x50040FBC,content\scripting\gringo\CommonScripts\Chair_weaponkill,,,1,10,0.25,10,False,False,True,False,
4764,0x44C98,0x50044C98,content\scripting\gringo\CommonScripts\Sliding_Gate,,,5,22,500.0,22,False,False,True,False,
4782,0x499C8,0x500499C8,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4786,0x43654,0x50043654,content\scripting\gringo\MultistageGringo\GenericMultistageGringo,,,1,8,50.0,8,False,False,True,False,
4793,0x3C6D4,0x5003C6D4,content\scripting\gringo\CommonScripts\lean_rail,,,2,13,0.0,13,False,False,True,False,
4805,0x45158,0x50045158,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4809,0x44C00,0x50044C00,content\scripting\gringo\CommonScripts\GenericGringo,,,1,2,0.0,2,False,False,True,False,
4813,0x4B350,0x5004B350,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4817,0x3EE50,0x5003EE50,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4821,0x47A50,0x50047A50,content\scripting\gringo\ItemScripts\Horse_Deed,,,1,0,0.0,0,False,False,True,False,
4823,0x4D60C,0x5004D60C,content\scripting\gringo\CommonScripts\CampfireRebel_gringo,,,0,0,175.0,0,False,False,False,False,
4824,0x4335C,0x5004335C,content\scripting\gringo\CommonScripts\WhisperGringo,,,1,3,0.0,3,False,False,True,False,
4828,0x40804,0x50040804,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
4836,0x48C20,0x50048C20,content\scripting\gringo\CommonScripts\GenericGringo,,,2,9,0.0,9,False,False,True,False,
4846,0x3C4C0,0x5003C4C0,content\scripting\gringo\MultistageGringo\GenericMultiStageGringo,,,1,5,50.0,5,False,False,True,False,
4851,0x3CC2C,0x5003CC2C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
4860,0x3FF88,0x5003FF88,content\scripting\gringo\CommonScripts\LassoGringo,,,1,3,0.0,3,True,False,True,False,
4864,0x495EC,0x500495EC,content\scripting\gringo\CommonScripts\Player_ChairLook,,,1,3,10.0,3,False,False,True,False,
4869,0x47168,0x50047168,content\scripting\gringo\ItemScripts\Outfit_Scrap,,,1,0,0.0,0,False,False,True,False,
4871,0x48928,0x50048928,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4876,0x42140,0x50042140,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4880,0x4C190,0x5004C190,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
4889,0x3EF34,0x5003EF34,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4893,0x4BBA0,0x5004BBA0,content\scripting\gringo\CommonScripts\MolotovCrate,,,1,4,0.5,4,False,False,True,False,
4898,0x44AD0,0x50044AD0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,2,0.0,2,False,False,True,False,
4902,0x3DF78,0x5003DF78,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4906,0x4B00C,0x5004B00C,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4910,0x48FB0,0x50048FB0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4914,0x45DD0,0x50045DD0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4918,0x42600,0x50042600,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4923,0x42438,0x50042438,content\scripting\gringo\CommonScripts\DisarmBomb,,,1,7,1.2000000476837158,7,False,False,True,False,
4928,0x4B6E0,0x5004B6E0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4932,0x3EBF0,0x5003EBF0,content\scripting\gringo\CommonScripts\GenericGringo,,,1,6,0.0,6,False,False,True,False,
4941,0x46374,0x50046374,content\scripting\gringo\CommonScripts\train_conductor,,,1,7,0.0,7,False,False,True,True,
4949,0x44740,0x50044740,content\scripting\gringo\CommonScripts\Gun_Camp01_gringo,,,0,0,175.0,0,False,False,False,False,
4950,0x4D14C,0x5004D14C,content\scripting\gringo\CommonScripts\Campfire07_gringo,,,0,0,175.0,0,False,False,False,False,
4951,0x3E0F4,0x5003E0F4,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4956,0x3CF24,0x5003CF24,content\scripting\gringo\CommonScripts\Vehicle_Generator,,,2,0,200.0,0,False,False,False,True,
4959,0x43DC0,0x50043DC0,content\scripting\gringo\CommonScripts\MusicGringo,,,1,4,0.0,4,False,False,True,False,
4964,0x46588,0x50046588,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
4968,0x3CB94,0x5003CB94,content\scripting\gringo\CommonScripts\GenericGringo,,,1,4,0.0,4,False,False,True,False,
4973,0x3EB58,0x5003EB58,content\scripting\gringo\CommonScripts\Home02Ranch_Camp01_gringo,,,0,0,175.0,0,False,False,False,False,
4974,0x49340,0x50049340,content\scripting\gringo\CommonScripts\GringoAttachMover,,,1,5,0.0,5,False,False,True,False,
4980,0x461AC,0x500461AC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
4986,0x4AC30,0x5004AC30,content\scripting\gringo\CommonScripts\GenericGringo,,,1,5,0.0,5,False,False,True,False,
4992,0x3E8F8,0x5003E8F8,content\scripting\gringo\CommonScripts\MusicGringo,,,1,5,0.0,5,False,False,True,False,
4998,0x46AE0,0x50046AE0,content\scripting\gringo\ItemScripts\Treasure_Map,,,3,1,0.0,1,False,False,True,False,
5002,0x3CA64,0x5003CA64,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
5007,0x3F0FC,0x5003F0FC,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
5011,0x43064,0x50043064,content\scripting\gringo\CommonScripts\GenericGringo,,,1,3,0.0,3,False,False,True,False,
